run,rank,model_id,model_name,x,mean,sd,n_folds,pr_auc_mean,pr_auc_sd,prevalence,legend
EXP-A2,6,M5,Gradient Boosting,0.27,0.876708,0.08179,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.28,0.874468,0.084296,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.29,0.875245,0.081508,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.3,0.871478,0.08449,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.31,0.868056,0.085357,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.32,0.868634,0.085526,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.33,0.868709,0.085088,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.34,0.866962,0.089024,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.35,0.866213,0.088211,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.36,0.864129,0.086627,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.37,0.863443,0.085002,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.38,0.858282,0.088746,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.39,0.857045,0.088998,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.4,0.855477,0.089807,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.41,0.851643,0.091202,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.42,0.850489,0.08934,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.43,0.847068,0.088474,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.44,0.843713,0.088368,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.45,0.842532,0.089051,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.46,0.839549,0.089635,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.47,0.839648,0.088803,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.48,0.839473,0.089819,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.49,0.840009,0.090046,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.5,0.837923,0.092324,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.51,0.834882,0.090296,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.52,0.831922,0.089595,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.53,0.829898,0.087991,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.54,0.827117,0.087381,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.55,0.821046,0.090004,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.56,0.818302,0.08859,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.57,0.815587,0.090304,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.58,0.811409,0.090076,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.59,0.807096,0.088741,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.6,0.805513,0.087409,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.61,0.803405,0.086166,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.62,0.799235,0.08927,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.63,0.793466,0.087174,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.64,0.784829,0.088528,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.65,0.778602,0.087214,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.66,0.773442,0.087562,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.67,0.768683,0.089351,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.68,0.763061,0.088564,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.69,0.760748,0.088547,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.7,0.753759,0.093571,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.71,0.745824,0.095672,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.72,0.739714,0.099036,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.73,0.73141,0.097211,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.74,0.720661,0.096035,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.75,0.714236,0.093279,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.76,0.707046,0.093399,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.77,0.69815,0.093351,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.78,0.689442,0.09354,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.79,0.672941,0.096293,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.8,0.666007,0.09937,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.81,0.656732,0.100466,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.82,0.6481,0.100419,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.83,0.642615,0.100718,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.84,0.630567,0.100102,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.85,0.620168,0.099916,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.86,0.611072,0.100846,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.87,0.598527,0.098683,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.88,0.582819,0.089708,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.89,0.575154,0.086591,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.9,0.563349,0.083496,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.91,0.551564,0.080366,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.92,0.536871,0.074717,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.93,0.51831,0.066266,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.94,0.504084,0.060579,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.95,0.492415,0.056219,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.96,0.483677,0.056461,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.97,0.472939,0.051503,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.98,0.449448,0.051576,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.99,0.420601,0.060741,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,1.0,0.224092,0.042339,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,7,M3,SVM (RBF kernel),0.0,0.92,0.276887,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.01,0.9026,0.189806,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.02,0.89888,0.139958,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.03,0.899325,0.126771,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.04,0.892524,0.127615,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.05,0.854627,0.132659,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.06,0.844251,0.126239,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.07,0.830256,0.12454,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.08,0.821756,0.11677,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.09,0.815407,0.117811,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.1,0.816371,0.116467,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.11,0.813511,0.120197,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.12,0.813041,0.124632,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.13,0.813045,0.115798,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.14,0.821025,0.112583,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.15,0.825578,0.111016,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.16,0.827781,0.109266,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.17,0.828909,0.108919,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.18,0.82908,0.107607,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.19,0.827906,0.112172,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.2,0.825538,0.11848,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.21,0.823034,0.122619,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.22,0.822735,0.125401,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.23,0.823186,0.119252,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.24,0.822847,0.116722,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.25,0.823984,0.111356,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.26,0.824313,0.110056,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.27,0.823483,0.109191,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.28,0.821232,0.111163,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.29,0.819932,0.111441,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.3,0.818768,0.115577,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.31,0.816086,0.114568,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.32,0.814936,0.112823,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.33,0.814453,0.111372,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.34,0.813107,0.11042,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.35,0.809918,0.109808,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.36,0.80994,0.110134,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.37,0.810072,0.111362,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.38,0.806444,0.1107,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.39,0.801846,0.109574,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.4,0.800834,0.11029,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.41,0.798233,0.114509,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.42,0.796135,0.116758,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.43,0.794162,0.115705,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.44,0.794594,0.114401,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.45,0.794889,0.114886,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.46,0.793959,0.113282,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.47,0.791503,0.115393,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.48,0.788485,0.112263,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.49,0.782463,0.110306,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.5,0.779371,0.107595,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.51,0.774127,0.104867,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.52,0.770209,0.101934,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.53,0.766752,0.10041,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.54,0.764927,0.098543,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.55,0.760775,0.0961,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.56,0.758594,0.095381,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.57,0.754945,0.095391,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.58,0.752011,0.093935,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.59,0.748884,0.092387,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.6,0.745201,0.092052,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.61,0.742764,0.093692,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.62,0.738388,0.091427,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.63,0.735213,0.090544,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.64,0.729328,0.090023,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.65,0.726195,0.090913,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.66,0.721371,0.089478,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.67,0.715157,0.085371,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.68,0.71,0.081971,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.69,0.705749,0.081741,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.7,0.698306,0.080793,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.71,0.691178,0.08462,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.72,0.686539,0.0841,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.73,0.676222,0.085582,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
EXP-A2,7,M3,SVM (RBF kernel),0.74,0.668061,0.083448,25,0.7315490047502716,0.0779829633046399,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.732
