run,rank,model_id,model_name,x,mean,sd,n_folds,roc_auc_mean,roc_auc_sd,legend
EXP-A2,2,M6,Soft Voting (equal weights),0.26,0.948275,0.037028,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.27,0.953052,0.034239,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.28,0.958184,0.033483,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.29,0.963312,0.02995,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.3,0.967849,0.028505,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.31,0.975343,0.025736,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.32,0.981063,0.023452,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.33,0.983757,0.022456,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.34,0.985858,0.02143,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.35,0.987062,0.021462,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.36,0.989448,0.019364,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.37,0.99095,0.017284,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.38,0.992151,0.016492,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.39,0.994877,0.011072,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.4,0.997584,0.005681,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.41,0.998195,0.004515,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.42,0.998803,0.002799,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.43,0.999401,0.002074,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.44,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.45,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.46,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.47,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.48,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.49,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.5,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.51,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.52,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.53,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.54,0.999704,0.001481,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.55,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.56,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.57,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.58,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.59,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.6,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.61,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.62,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.63,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.64,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.65,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.66,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.67,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.68,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.69,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.7,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.71,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.72,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.73,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.74,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.75,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.76,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.77,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.78,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.79,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.8,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.81,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.82,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.83,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.84,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.85,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.86,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.87,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.88,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.89,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.9,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.91,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.92,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.93,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.94,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.95,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.96,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.97,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.98,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.99,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),1.0,1.0,0.0,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.0,0.075616,0.094714,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.01,0.26965,0.163689,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.02,0.433557,0.199126,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.03,0.533873,0.18025,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.04,0.618073,0.170899,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.05,0.674732,0.150606,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.06,0.707283,0.135302,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.07,0.73414,0.126076,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.08,0.761042,0.111295,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.09,0.785792,0.097418,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.1,0.80331,0.084001,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.11,0.817695,0.076143,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.12,0.830031,0.071467,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.13,0.842408,0.063563,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.14,0.853844,0.061612,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.15,0.862822,0.058672,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.16,0.871557,0.055733,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.17,0.882645,0.055641,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.18,0.893145,0.051486,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.19,0.899485,0.049824,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.2,0.90732,0.048967,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.21,0.91484,0.046199,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.22,0.923264,0.044203,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.23,0.927176,0.041147,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.24,0.935914,0.038914,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.25,0.940119,0.0405,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.26,0.947677,0.037405,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.27,0.952749,0.034398,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.28,0.95789,0.033536,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.29,0.963017,0.030062,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.3,0.967849,0.028505,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.31,0.975343,0.025736,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.32,0.98076,0.023754,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.33,0.982857,0.022636,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.34,0.985261,0.021546,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.35,0.986768,0.021537,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.36,0.989145,0.019251,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.37,0.99095,0.017284,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.38,0.991857,0.016548,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.39,0.994583,0.011028,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.4,0.997584,0.005681,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.41,0.998195,0.004515,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.42,0.998803,0.002799,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.43,0.999401,0.002074,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.44,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.45,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.46,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.47,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.48,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.49,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.5,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.51,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.52,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.53,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.54,0.999704,0.001481,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.55,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.56,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.57,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.58,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.59,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.6,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.61,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.62,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.63,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.64,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.65,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.66,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.67,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.68,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.69,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.7,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.71,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.72,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.73,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.74,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.75,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.76,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.77,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.78,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.79,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.8,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.81,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.82,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.83,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.84,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.85,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.86,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.87,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.88,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.89,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.9,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.91,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.92,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.93,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
EXP-A2,3,M7,Soft Voting (optimized weights),0.94,1.0,0.0,25,0.9383495147018668,0.0222325839504693,M7 Soft Voting (optimized weights)  AUC 0.938
