run,task,model_id,fold_label,quality_group,n_units,n_records_corpus,reported,mean_snr_proxy_db,n_classes_present,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative
EXP-A2,binary,M5,r1f0,noisy,120,462,True,32.11873609166666,2,0.7083333333333334,0.609925788497217,0.45454545454545453,0.7653061224489796,0.30303030303030304,0.36363636363636365,0.19051859371411814,0.6934137291280148,0.4855004527725949,10.0,23.0,75.0,12.0,120.0,22.0,98.0
EXP-A2,binary,M5,r1f1,clean,563,2763,True,29.769992783303728,2,0.8969804618117229,0.8673947387758101,0.8145161290322581,0.9202733485193622,0.7426470588235294,0.7769230769230769,0.7114143799786591,0.9598060107281946,0.8458372502672116,101.0,35.0,404.0,23.0,563.0,124.0,439.0
EXP-A2,binary,M5,r1f1,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M5,r1f1,noisy,89,462,True,29.141129067415733,2,0.7865168539325843,0.6304112554112554,0.4166666666666667,0.8441558441558441,0.29411764705882354,0.3448275862068966,0.22661588442857952,0.6450216450216449,0.3662650546854049,5.0,12.0,65.0,7.0,89.0,12.0,77.0
EXP-A2,binary,M5,r1f2,clean,559,2763,True,30.01991357781753,2,0.9427549194991055,0.9176566080977846,0.8739495798319328,0.9613636363636363,0.859504132231405,0.8666666666666667,0.8302701632809634,0.9828495034377387,0.9468742311150652,104.0,17.0,423.0,15.0,559.0,119.0,440.0
EXP-A2,binary,M5,r1f2,low_quality_other,4,15,False,41.500502499999996,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,4.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M5,r1f2,noisy,81,462,True,33.96288733333333,2,0.7777777777777778,0.5253623188405797,0.16666666666666666,0.8840579710144928,0.2,0.18181818181818182,0.054777845611811,0.678743961352657,0.255238794998682,2.0,8.0,61.0,10.0,81.0,12.0,69.0
EXP-A2,binary,M5,r1f3,clean,549,2763,True,30.965463584699457,2,0.8943533697632058,0.8843822843822844,0.8666666666666667,0.9020979020979021,0.7123287671232876,0.7819548872180451,0.719090708639896,0.9498445998445998,0.7589645168994987,104.0,42.0,387.0,16.0,549.0,120.0,429.0
EXP-A2,binary,M5,r1f3,noisy,102,462,True,27.932300745098033,2,0.7450980392156863,0.464367816091954,0.06666666666666667,0.8620689655172413,0.07692307692307693,0.07142857142857142,-0.0756852087732454,0.47126436781609193,0.20070205773577776,1.0,12.0,75.0,14.0,102.0,15.0,87.0
EXP-A2,binary,M5,r1f4,clean,569,2763,True,28.975600878734625,2,0.9068541300527241,0.9255984817167124,0.9576271186440678,0.893569844789357,0.7018633540372671,0.8100358422939068,0.7661544363674511,0.9717952572437897,0.8564010828225941,113.0,48.0,403.0,5.0,569.0,118.0,451.0
EXP-A2,binary,M5,r1f4,low_quality_other,4,15,False,32.77572375,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,3.0
EXP-A2,binary,M5,r1f4,noisy,70,462,True,32.688341457142855,2,0.7142857142857143,0.6623563218390804,0.5833333333333334,0.7413793103448276,0.3181818181818182,0.4117647058823529,0.2636160572417147,0.800287356321839,0.46422548720342843,7.0,15.0,43.0,5.0,70.0,12.0,58.0
EXP-A2,binary,M5,r2f0,clean,524,2763,True,29.65613513931298,2,0.8091603053435115,0.8310914507538143,0.8679245283018868,0.7942583732057417,0.5168539325842697,0.647887323943662,0.5616567536561924,0.9172609912431164,0.7044481269321323,92.0,86.0,332.0,14.0,524.0,106.0,418.0
EXP-A2,binary,M5,r2f0,low_quality_other,2,15,False,28.715833500000002,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M5,r2f0,noisy,118,462,True,32.46775722033898,2,0.7542372881355932,0.6393548387096775,0.44,0.8387096774193549,0.4230769230769231,0.43137254901960786,0.2747786209630466,0.6550537634408602,0.46775913595493934,11.0,15.0,78.0,14.0,118.0,25.0,93.0
EXP-A2,binary,M5,r2f1,clean,566,2763,True,29.197608250883395,2,0.901060070671378,0.9161312952296559,0.9426229508196722,0.8896396396396397,0.7012195121951219,0.8041958041958042,0.7543915647993341,0.9590348545266578,0.8271468064964477,115.0,49.0,395.0,7.0,566.0,122.0,444.0
EXP-A2,binary,M5,r2f1,low_quality_other,1,15,False,31.810908,1,1.0,1.0,1.0,,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP-A2,binary,M5,r2f1,noisy,84,462,True,33.341621273809515,2,0.6547619047619048,0.5697384806973848,0.45454545454545453,0.684931506849315,0.17857142857142858,0.2564102564102564,0.09981302570118993,0.6488169364881693,0.27871123752773064,5.0,23.0,50.0,6.0,84.0,11.0,73.0
EXP-A2,binary,M5,r2f2,clean,562,2763,True,30.526720889679723,2,0.9234875444839857,0.9075526587126234,0.8790322580645161,0.9360730593607306,0.7956204379562044,0.8352490421455939,0.7872394976513538,0.9764877006922963,0.9117867279791347,109.0,28.0,410.0,15.0,562.0,124.0,438.0
EXP-A2,binary,M5,r2f2,low_quality_other,7,15,False,37.402868,1,0.42857142857142855,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,,,,0.0,4.0,3.0,0.0,7.0,0.0,7.0
EXP-A2,binary,M5,r2f2,noisy,86,462,True,30.668453976744182,2,0.813953488372093,0.6691253951527925,0.46153846153846156,0.8767123287671232,0.4,0.42857142857142855,0.3192986793826215,0.7407797681770285,0.47866911729121625,6.0,9.0,64.0,7.0,86.0,13.0,73.0
EXP-A2,binary,M5,r2f3,clean,560,2763,True,30.586988523214288,2,0.9232142857142858,0.9171907354858502,0.9067796610169492,0.9276018099547512,0.7697841726618705,0.8326848249027238,0.7877135959659312,0.9632065342434235,0.8115547971320357,107.0,32.0,410.0,11.0,560.0,118.0,442.0
EXP-A2,binary,M5,r2f3,low_quality_other,2,15,False,31.3467875,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M5,r2f3,noisy,81,462,True,30.92603458024692,2,0.8148148148148148,0.6097285067873304,0.3076923076923077,0.9117647058823529,0.4,0.34782608695652173,0.2448761130681924,0.7296380090497737,0.3685726147336054,4.0,6.0,62.0,9.0,81.0,13.0,68.0
EXP-A2,binary,M5,r2f4,clean,551,2763,True,29.620318704174228,2,0.8947368421052632,0.8806219908404118,0.8559322033898306,0.9053117782909931,0.7112676056338029,0.7769230769230769,0.7140078684856617,0.9558656593729205,0.779763930646578,101.0,41.0,392.0,17.0,551.0,118.0,433.0
EXP-A2,binary,M5,r2f4,low_quality_other,3,15,False,19.684973333333332,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,3.0,3.0,3.0,0.0
EXP-A2,binary,M5,r2f4,noisy,93,462,True,27.545095569892474,2,0.7741935483870968,0.43902439024390244,0.0,0.8780487804878049,0.0,0.0,-0.127130680069247,0.5421286031042128,0.13273707339190666,0.0,10.0,72.0,11.0,93.0,11.0,82.0
EXP-A2,binary,M5,r3f0,clean,547,2763,True,30.49767334917733,2,0.8592321755027422,0.8599405213869906,0.8611111111111112,0.8587699316628702,0.6,0.7072243346007605,0.635910494638117,0.934025141314435,0.7494246295914533,93.0,62.0,377.0,15.0,547.0,108.0,439.0
EXP-A2,binary,M5,r3f0,noisy,97,462,True,32.73444115463918,2,0.7628865979381443,0.5599294947121034,0.17391304347826086,0.9459459459459459,0.5,0.25806451612903225,0.18531492267316907,0.6392479435957696,0.35060481467945886,4.0,4.0,70.0,19.0,97.0,23.0,74.0
EXP-A2,binary,M5,r3f1,clean,575,2763,True,30.718259490434782,2,0.9095652173913044,0.9121794871794872,0.9166666666666666,0.9076923076923077,0.7236842105263158,0.8088235294117647,0.7596625446344188,0.9567765567765568,0.7985720104640232,110.0,42.0,413.0,10.0,575.0,120.0,455.0
EXP-A2,binary,M5,r3f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M5,r3f1,noisy,71,462,True,28.745303084507043,2,0.676056338028169,0.6059322033898304,0.5,0.711864406779661,0.2608695652173913,0.34285714285714286,0.1696641530618447,0.6483050847457628,0.43677972927554803,6.0,17.0,42.0,6.0,71.0,12.0,59.0
EXP-A2,binary,M5,r3f2,clean,558,2763,True,29.27824563620072,2,0.8602150537634409,0.8957373271889402,0.9596774193548387,0.8317972350230415,0.6197916666666666,0.7531645569620253,0.6926304208471528,0.9617028393042961,0.859365138527023,119.0,73.0,361.0,5.0,558.0,124.0,434.0
EXP-A2,binary,M5,r3f2,low_quality_other,1,15,False,41.86032,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M5,r3f2,noisy,96,462,True,31.597966218750003,2,0.4895833333333333,0.5654761904761905,0.6666666666666666,0.4642857142857143,0.1509433962264151,0.24615384615384617,0.08709064411352155,0.7103174603174603,0.43477311306288347,8.0,45.0,39.0,4.0,96.0,12.0,84.0
EXP-A2,binary,M5,r3f3,clean,563,2763,True,30.497444957371226,2,0.8863232682060391,0.8879457188280717,0.8907563025210085,0.8851351351351351,0.6751592356687898,0.7681159420289855,0.7064038897851916,0.9544060867590279,0.787904299193075,106.0,51.0,393.0,13.0,563.0,119.0,444.0
EXP-A2,binary,M5,r3f3,low_quality_other,5,15,False,39.562583599999996,2,0.2,0.5,1.0,0.0,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,4.0
EXP-A2,binary,M5,r3f3,noisy,83,462,True,32.44802554216867,2,0.3855421686746988,0.3911764705882353,0.4,0.38235294117647056,0.125,0.19047619047619047,-0.16958922195021908,0.38333333333333336,0.15679033112961305,6.0,42.0,26.0,9.0,83.0,15.0,68.0
EXP-A2,binary,M5,r3f4,clean,520,2763,True,28.497381340384614,2,0.9134615384615384,0.8865453542872898,0.8376068376068376,0.9354838709677419,0.7903225806451613,0.8132780082987552,0.7575607618244169,0.9643061652987212,0.8792631437997647,98.0,26.0,377.0,19.0,520.0,117.0,403.0
EXP-A2,binary,M5,r3f4,low_quality_other,8,15,False,26.538081625,2,0.625,0.5,0.0,1.0,0.0,0.0,0.0,0.8666666666666667,0.8055555555555556,0.0,0.0,5.0,3.0,8.0,3.0,5.0
EXP-A2,binary,M5,r3f4,noisy,115,462,True,29.50724419130435,2,0.8869565217391304,0.5310314685314685,0.09090909090909091,0.9711538461538461,0.25,0.13333333333333333,0.0996216777337075,0.541958041958042,0.1898667399354163,1.0,3.0,101.0,10.0,115.0,11.0,104.0
EXP-A2,binary,M5,r4f0,clean,558,2763,True,30.33845090322581,2,0.8207885304659498,0.8351443826139269,0.860655737704918,0.8096330275229358,0.5585106382978723,0.6774193548387096,0.5861453358476612,0.9156828094450292,0.7191637763319587,105.0,83.0,353.0,17.0,558.0,122.0,436.0
EXP-A2,binary,M5,r4f0,low_quality_other,4,15,False,22.716457,1,0.25,0.25,0.25,,1.0,0.4,,,,1.0,0.0,0.0,3.0,4.0,4.0,0.0
EXP-A2,binary,M5,r4f0,noisy,93,462,True,31.2708162795699,2,0.6881720430107527,0.6493975903614457,0.6,0.6987951807228916,0.1935483870967742,0.2926829268292683,0.19635227746952638,0.7469879518072289,0.40790157211209843,6.0,25.0,58.0,4.0,93.0,10.0,83.0
EXP-A2,binary,M5,r4f1,clean,531,2763,True,29.396334990583807,2,0.9416195856873822,0.9218436454849499,0.8869565217391304,0.9567307692307693,0.85,0.8680851063829788,0.8309321420051926,0.977675585284281,0.9141448190880023,102.0,18.0,398.0,13.0,531.0,115.0,416.0
EXP-A2,binary,M5,r4f1,noisy,113,462,True,27.44758150442478,2,0.7079646017699115,0.6733247422680413,0.625,0.7216494845360825,0.2702702702702703,0.37735849056603776,0.25753055217969534,0.7628865979381443,0.4325185861229524,10.0,27.0,70.0,6.0,113.0,16.0,97.0
EXP-A2,binary,M5,r4f2,clean,555,2763,True,29.949389286486486,2,0.8882882882882883,0.8913282538685099,0.896551724137931,0.8861047835990888,0.6753246753246753,0.7703703703703704,0.7107222450451913,0.960018851622025,0.8510627514945768,104.0,50.0,389.0,12.0,555.0,116.0,439.0
EXP-A2,binary,M5,r4f2,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M5,r4f2,noisy,89,462,True,32.30650229213484,2,0.7415730337078652,0.6472602739726028,0.5,0.7945205479452054,0.34782608695652173,0.41025641025641024,0.25834563933435545,0.7200342465753424,0.3035854451544757,8.0,15.0,58.0,8.0,89.0,16.0,73.0
EXP-A2,binary,M5,r4f3,clean,580,2763,True,29.925905437931032,2,0.8948275862068965,0.8690217391304347,0.825,0.9130434782608695,0.7122302158273381,0.7644787644787645,0.7003655747361278,0.9573369565217391,0.837633698446884,99.0,40.0,420.0,21.0,580.0,120.0,460.0
EXP-A2,binary,M5,r4f3,low_quality_other,8,15,False,35.7659065,1,0.625,0.3125,0.0,0.625,0.0,0.0,,,,0.0,3.0,5.0,0.0,8.0,0.0,8.0
EXP-A2,binary,M5,r4f3,noisy,63,462,True,31.583516936507944,2,0.7619047619047619,0.6145833333333334,0.3333333333333333,0.8958333333333334,0.5,0.4,0.2671036121482477,0.6694444444444444,0.5315364523944519,5.0,5.0,43.0,10.0,63.0,15.0,48.0
EXP-A2,binary,M5,r4f4,clean,539,2763,True,29.970207254174394,2,0.8998144712430427,0.8761177194421657,0.8347826086956521,0.9174528301886793,0.732824427480916,0.7804878048780488,0.7184886449502432,0.9555988515176375,0.8046482797546709,96.0,35.0,389.0,19.0,539.0,115.0,424.0
EXP-A2,binary,M5,r4f4,noisy,104,462,True,33.28152283653846,2,0.7980769230769231,0.5738636363636364,0.25,0.8977272727272727,0.3076923076923077,0.27586206896551724,0.16116459280507606,0.47372159090909094,0.2061297394955925,4.0,9.0,79.0,12.0,104.0,16.0,88.0
EXP-A2,binary,M6,r0f0,clean,559,2763,True,30.94760786583184,2,0.8228980322003577,0.8432258064516129,0.88,0.8064516129032258,0.5670103092783505,0.6896551724137931,0.6008450724442896,0.9117972350230414,0.6899783621245107,110.0,84.0,350.0,15.0,559.0,125.0,434.0
EXP-A2,binary,M6,r0f0,low_quality_other,4,15,False,34.4195965,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,4.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M6,r0f0,noisy,84,462,True,34.381897011904755,2,0.7976190476190477,0.7597402597402598,0.7142857142857143,0.8051948051948052,0.25,0.37037037037037035,0.337099931231621,0.8107606679035251,0.21906010656010655,5.0,15.0,62.0,2.0,84.0,7.0,77.0
EXP-A2,binary,M6,r0f1,clean,532,2763,True,31.62390868045113,2,0.881578947368421,0.915126618370752,0.9734513274336283,0.8568019093078759,0.6470588235294118,0.7773851590106007,0.7282459274940992,0.9774642532789828,0.9085603571614086,110.0,60.0,359.0,3.0,532.0,113.0,419.0
EXP-A2,binary,M6,r0f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M6,r0f1,noisy,118,462,True,30.333105432203393,2,0.6016949152542372,0.5338733431516937,0.42857142857142855,0.6391752577319587,0.20454545454545456,0.27692307692307694,0.053584770351244905,0.5876288659793815,0.309310620948368,9.0,35.0,62.0,12.0,118.0,21.0,97.0
EXP-A2,binary,M6,r0f2,clean,529,2763,True,29.556630431001892,2,0.9376181474480151,0.9091243054598889,0.8627450980392157,0.955503512880562,0.822429906542056,0.8421052631578947,0.8036208310472008,0.9711622353859577,0.8837937577009984,88.0,19.0,408.0,14.0,529.0,102.0,427.0
EXP-A2,binary,M6,r0f2,noisy,115,462,True,31.292833530434784,2,0.7565217391304347,0.6086607858861267,0.3103448275862069,0.9069767441860465,0.5294117647058824,0.391304347826087,0.26589707716068234,0.7485966319165999,0.45986075743062654,9.0,8.0,78.0,20.0,115.0,29.0,86.0
EXP-A2,binary,M6,r0f3,clean,554,2763,True,28.793460967509024,2,0.9061371841155235,0.9042238466970778,0.9008264462809917,0.9076212471131639,0.7315436241610739,0.8074074074074075,0.7532999069693451,0.9720000763460768,0.8993143886433853,109.0,40.0,393.0,12.0,554.0,121.0,433.0
EXP-A2,binary,M6,r0f3,low_quality_other,7,15,False,36.46351214285714,2,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,0.2,0.3333333333333333,0.2581988897471611,1.0,1.0,1.0,4.0,2.0,0.0,7.0,1.0,6.0
EXP-A2,binary,M6,r0f3,noisy,94,462,True,31.493600308510636,2,0.6914893617021277,0.4924050632911392,0.2,0.7848101265822784,0.15,0.17142857142857143,-0.01359197203238167,0.420253164556962,0.2592496313639124,3.0,17.0,62.0,12.0,94.0,15.0,79.0
EXP-A2,binary,M6,r0f4,clean,589,2763,True,28.795450446519528,2,0.8471986417657046,0.8968878890138733,0.984251968503937,0.8095238095238095,0.5868544600938967,0.7352941176470589,0.6794178714641175,0.9498926270579814,0.74734966801451,125.0,88.0,374.0,2.0,589.0,127.0,462.0
EXP-A2,binary,M6,r0f4,low_quality_other,3,15,False,19.684973333333332,1,1.0,1.0,1.0,,1.0,1.0,,,,3.0,0.0,0.0,0.0,3.0,3.0,0.0
EXP-A2,binary,M6,r0f4,noisy,51,462,True,25.678846960784313,2,0.6078431372549019,0.8,1.0,0.6,0.047619047619047616,0.09090909090909091,0.16903085094570333,1.0,1.0,1.0,20.0,30.0,0.0,51.0,1.0,50.0
EXP-A2,binary,M6,r1f0,clean,523,2763,True,29.908973933078396,2,0.847036328871893,0.8621944644140906,0.8878504672897196,0.8365384615384616,0.5828220858895705,0.7037037037037037,0.6309069415273113,0.9104735801581596,0.6312278239002149,95.0,68.0,348.0,12.0,523.0,107.0,416.0
EXP-A2,binary,M6,r1f0,low_quality_other,4,15,False,19.972043749999997,2,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0
EXP-A2,binary,M6,r1f0,noisy,120,462,True,32.11873609166666,2,0.8166666666666667,0.6233766233766234,0.3181818181818182,0.9285714285714286,0.5,0.3888888888888889,0.2974200919578577,0.6943413729128015,0.4349746304677781,7.0,7.0,91.0,15.0,120.0,22.0,98.0
EXP-A2,binary,M6,r1f1,clean,563,2763,True,29.769992783303728,2,0.9023090586145648,0.8794915129693586,0.8387096774193549,0.9202733485193622,0.7482014388489209,0.7908745247148289,0.7294320434009401,0.955985009919906,0.8393114066198718,104.0,35.0,404.0,20.0,563.0,124.0,439.0
EXP-A2,binary,M6,r1f1,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M6,r1f1,noisy,89,462,True,29.141129067415733,2,0.8202247191011236,0.6147186147186147,0.3333333333333333,0.8961038961038961,0.3333333333333333,0.3333333333333333,0.22943722943722944,0.7261904761904763,0.39507762966175425,4.0,8.0,69.0,8.0,89.0,12.0,77.0
EXP-A2,binary,M6,r1f2,clean,559,2763,True,30.01991357781753,2,0.924865831842576,0.9093582887700535,0.8823529411764706,0.9363636363636364,0.7894736842105263,0.8333333333333334,0.7870508332949129,0.9832696715049656,0.9456280373159626,105.0,28.0,412.0,14.0,559.0,119.0,440.0
EXP-A2,binary,M6,r1f2,low_quality_other,4,15,False,41.500502499999996,1,0.5,0.25,0.0,0.5,0.0,0.0,,,,0.0,2.0,2.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M6,r1f2,noisy,81,462,True,33.96288733333333,2,0.8148148148148148,0.5126811594202898,0.08333333333333333,0.9420289855072463,0.2,0.11764705882352941,0.037437973111048836,0.6328502415458938,0.22645320446750872,1.0,4.0,65.0,11.0,81.0,12.0,69.0
EXP-A2,binary,M6,r1f3,clean,549,2763,True,30.965463584699457,2,0.8852459016393442,0.8815559440559441,0.875,0.8881118881118881,0.6862745098039216,0.7692307692307693,0.703419137926997,0.9474358974358975,0.7384991386019812,105.0,48.0,381.0,15.0,549.0,120.0,429.0
EXP-A2,binary,M6,r1f3,noisy,102,462,True,27.932300745098033,2,0.7450980392156863,0.464367816091954,0.06666666666666667,0.8620689655172413,0.07692307692307693,0.07142857142857142,-0.0756852087732454,0.39923371647509576,0.18725355210598038,1.0,12.0,75.0,14.0,102.0,15.0,87.0
EXP-A2,binary,M6,r1f4,clean,569,2763,True,28.975600878734625,2,0.8611599297012302,0.9092882107557594,0.9915254237288136,0.8270509977827051,0.6,0.7476038338658147,0.6992547074546742,0.9708557255064076,0.8630216801463552,117.0,78.0,373.0,1.0,569.0,118.0,451.0
EXP-A2,binary,M6,r1f4,low_quality_other,4,15,False,32.77572375,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,3.0
EXP-A2,binary,M6,r1f4,noisy,70,462,True,32.688341457142855,2,0.6142857142857143,0.6681034482758621,0.75,0.5862068965517241,0.2727272727272727,0.4,0.25383611116096755,0.764367816091954,0.35535543931271457,9.0,24.0,34.0,3.0,70.0,12.0,58.0
EXP-A2,binary,M6,r2f0,clean,524,2763,True,29.65613513931298,2,0.7900763358778626,0.8437753904486774,0.9339622641509434,0.7535885167464115,0.4900990099009901,0.6428571428571429,0.5674691188672578,0.9234675453642683,0.6881563298203874,99.0,103.0,315.0,7.0,524.0,106.0,418.0
EXP-A2,binary,M6,r2f0,low_quality_other,2,15,False,28.715833500000002,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M6,r2f0,noisy,118,462,True,32.46775722033898,2,0.635593220338983,0.5933333333333333,0.52,0.6666666666666666,0.29545454545454547,0.37681159420289856,0.15773789931796633,0.6335483870967742,0.349354594811521,13.0,31.0,62.0,12.0,118.0,25.0,93.0
EXP-A2,binary,M6,r2f1,clean,566,2763,True,29.197608250883395,2,0.8780918727915195,0.9014916555900163,0.9426229508196722,0.8603603603603603,0.6497175141242938,0.7692307692307693,0.7122238058860747,0.9630039875941515,0.8480175396248739,115.0,62.0,382.0,7.0,566.0,122.0,444.0
EXP-A2,binary,M6,r2f1,low_quality_other,1,15,False,31.810908,1,1.0,1.0,1.0,,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP-A2,binary,M6,r2f1,noisy,84,462,True,33.341621273809515,2,0.6904761904761905,0.47447073474470736,0.18181818181818182,0.7671232876712328,0.10526315789473684,0.13333333333333333,-0.04117111277427491,0.5815691158156912,0.23626141852012877,2.0,17.0,56.0,9.0,84.0,11.0,73.0
EXP-A2,binary,M6,r2f2,clean,562,2763,True,30.526720889679723,2,0.891459074733096,0.9072396523788482,0.9354838709677419,0.8789954337899544,0.6863905325443787,0.7918088737201365,0.7365264098078573,0.9744439534541169,0.9181109656265993,116.0,53.0,385.0,8.0,562.0,124.0,438.0
EXP-A2,binary,M6,r2f2,low_quality_other,7,15,False,37.402868,1,0.42857142857142855,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,,,,0.0,4.0,3.0,0.0,7.0,0.0,7.0
EXP-A2,binary,M6,r2f2,noisy,86,462,True,30.668453976744182,2,0.6627906976744186,0.738145416227608,0.8461538461538461,0.6301369863013698,0.2894736842105263,0.43137254901960786,0.3435523405162731,0.7386722866174922,0.3970298990168332,11.0,27.0,46.0,2.0,86.0,13.0,73.0
EXP-A2,binary,M6,r2f3,clean,560,2763,True,30.586988523214288,2,0.9,0.9304394508781348,0.9830508474576272,0.8778280542986425,0.6823529411764706,0.8055555555555556,0.7635499243739143,0.9652772451875145,0.8008436702289007,116.0,54.0,388.0,2.0,560.0,118.0,442.0
EXP-A2,binary,M6,r2f3,low_quality_other,2,15,False,31.3467875,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M6,r2f3,noisy,81,462,True,30.92603458024692,2,0.7530864197530864,0.666289592760181,0.5384615384615384,0.7941176470588235,0.3333333333333333,0.4117647058823529,0.27857101420419017,0.7884615384615385,0.44417278555047846,7.0,14.0,54.0,6.0,81.0,13.0,68.0
EXP-A2,binary,M6,r2f4,clean,551,2763,True,29.620318704174228,2,0.9092558983666061,0.896024973578111,0.8728813559322034,0.9191685912240185,0.7463768115942029,0.8046875,0.7499338417144148,0.9523818843699847,0.7526234298536224,103.0,35.0,398.0,15.0,551.0,118.0,433.0
EXP-A2,binary,M6,r2f4,low_quality_other,3,15,False,19.684973333333332,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,3.0,3.0,3.0,0.0
EXP-A2,binary,M6,r2f4,noisy,93,462,True,27.545095569892474,2,0.7741935483870968,0.43902439024390244,0.0,0.8780487804878049,0.0,0.0,-0.127130680069247,0.47006651884700656,0.11587947487670339,0.0,10.0,72.0,11.0,93.0,11.0,82.0
EXP-A2,binary,M6,r3f0,clean,547,2763,True,30.49767334917733,2,0.8446069469835467,0.8787543237998818,0.9351851851851852,0.8223234624145785,0.5642458100558659,0.7038327526132404,0.642660056799519,0.9234792879439805,0.6752344223849391,101.0,78.0,361.0,7.0,547.0,108.0,439.0
EXP-A2,binary,M6,r3f0,noisy,97,462,True,32.73444115463918,2,0.6701030927835051,0.5440658049353702,0.30434782608695654,0.7837837837837838,0.30434782608695654,0.30434782608695654,0.0881316098707403,0.6257344300822562,0.3263452647368961,7.0,16.0,58.0,16.0,97.0,23.0,74.0
EXP-A2,binary,M6,r3f1,clean,575,2763,True,30.718259490434782,2,0.9147826086956522,0.9246794871794872,0.9416666666666667,0.9076923076923077,0.7290322580645161,0.8218181818181818,0.777852240517633,0.958003663003663,0.805922318144964,113.0,42.0,413.0,7.0,575.0,120.0,455.0
EXP-A2,binary,M6,r3f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M6,r3f1,noisy,71,462,True,28.745303084507043,2,0.7323943661971831,0.6398305084745763,0.5,0.7796610169491526,0.3157894736842105,0.3870967741935484,0.23673915281088506,0.6398305084745763,0.3486656687406524,6.0,13.0,46.0,6.0,71.0,12.0,59.0
EXP-A2,binary,M6,r3f2,clean,558,2763,True,29.27824563620072,2,0.8566308243727598,0.9078341013824884,1.0,0.815668202764977,0.6078431372549019,0.7560975609756098,0.7041294762525789,0.9688011000445964,0.8641774726617422,124.0,80.0,354.0,0.0,558.0,124.0,434.0
EXP-A2,binary,M6,r3f2,low_quality_other,1,15,False,41.86032,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M6,r3f2,noisy,96,462,True,31.597966218750003,2,0.5208333333333334,0.6190476190476191,0.75,0.4880952380952381,0.17307692307692307,0.28125,0.1580348853102535,0.8025793650793651,0.5441517451321373,9.0,43.0,41.0,3.0,96.0,12.0,84.0
EXP-A2,binary,M6,r3f3,clean,563,2763,True,30.497444957371226,2,0.8827708703374778,0.907222348398819,0.9495798319327731,0.8648648648648649,0.653179190751445,0.773972602739726,0.7207276944545811,0.9647588765235824,0.8308925138758634,113.0,60.0,384.0,6.0,563.0,119.0,444.0
