task,model_id,kind,feature,importance_mean,importance_sd,importance_min,importance_max,rank_mean,rank_sd,rank_best,rank_worst,n_folds,n_folds_positive,rank
binary,M8,impurity,time_autocorr_peak_value,0.007136970572173595,0.0023109757642071453,0.0045833587646484375,0.010420957580208778,38.6,20.923670806051216,16,64,5,5,32
binary,M8,impurity,mfcc_01_std,0.006976385693997144,0.0020463174678271457,0.004201749339699745,0.009383464232087135,39.8,18.633303518163384,21,68,5,5,33
binary,M8,impurity,freq_band_power_50_100,0.006778485234826803,0.003918247370420724,0.002551733748987317,0.011883975006639957,57.2,47.86648096528509,15,120,5,5,34
binary,M8,impurity,time_sample_entropy,0.006777731887996197,0.002153050713778524,0.004903277847915888,0.010293877683579922,42.8,16.93221781102523,21,64,5,5,35
binary,M8,impurity,freq_flux_mean,0.006764513906091452,0.00196698129358826,0.004727112594991922,0.009747268632054329,41.8,20.179197209007103,18,71,5,5,36
binary,M8,impurity,freq_rolloff95_std,0.006699691712856293,0.003123794125232967,0.0027029821649193764,0.011023626662790775,49.6,40.1845741547674,14,116,5,5,37
binary,M8,impurity,mfcc_03_mean,0.006627797149121761,0.0016362492943128614,0.004877367988228798,0.009041573852300644,41.0,13.982131454109563,24,56,5,5,38
binary,M8,impurity,chroma_06_std,0.006524894665926695,0.001186647184761754,0.0045370557345449924,0.007459516637027264,41.0,13.656500283747665,32,65,5,5,39
binary,M8,impurity,env_std,0.006259701959788799,0.0022825749878946874,0.004153748508542776,0.008896558545529842,47.4,24.835458522040618,22,75,5,5,40
binary,M8,impurity,freq_rolloff85_mean,0.006214866740629077,0.001917905008765205,0.0030868619214743376,0.007583830505609512,51.0,32.48845948948642,31,107,5,5,41
binary,M8,impurity,freq_spectral_entropy,0.006158975395374,0.0031648058167868596,0.001334771397523582,0.009171190671622753,55.4,47.83617877715569,21,135,5,5,42
binary,M8,impurity,time_max,0.006143291294574737,0.0016822976001098769,0.004718403797596693,0.008786777965724468,44.6,17.357995275952806,21,61,5,5,43
binary,M8,impurity,time_autocorr_peak_lag,0.00588012496009469,0.0013952837811964799,0.004785775672644377,0.00829530693590641,47.8,13.103434664239755,27,59,5,5,44
binary,M8,impurity,dwt_cD2_energy,0.005825628340244293,0.0023219538962365406,0.0031729363836348057,0.009190995246171951,54.8,30.906310035330975,20,100,5,5,45
binary,M8,impurity,mfcc_12_mean,0.005825052969157696,0.001966301836140526,0.004095172975212336,0.009069273248314857,51.6,19.204166214652485,23,73,5,5,46
binary,M8,impurity,time_min,0.005702307913452387,0.0012065703086197872,0.0038834577426314354,0.006819332018494606,51.4,19.969977466186585,33,81,5,5,47
binary,M8,impurity,mfcc_06_mean,0.005627462267875671,0.0007586713923371339,0.004631502088159323,0.006643254775553942,49.6,11.260550608207398,34,61,5,5,48
binary,M8,impurity,mfcc_01_mean,0.005472405208274722,0.0034206305675745768,0.00296146422624588,0.011136768385767937,70.2,40.189550880794876,17,113,5,5,49
binary,M8,impurity,freq_flux_std,0.005435716826468706,0.00223439422856268,0.00313986511901021,0.008563704788684845,62.8,33.92933833719721,27,101,5,5,50
binary,M8,impurity,chroma_06_mean,0.005339657515287399,0.0020495695637159955,0.003251332323998213,0.00820041075348854,64.4,33.11042132018256,25,104,5,5,51
binary,M8,impurity,chroma_01_std,0.005318493396043777,0.0008095553220768594,0.0040392098017036915,0.006214379798620939,55.0,14.611639196202457,40,79,5,5,52
binary,M8,impurity,freq_band_power_150_250,0.005301763629540801,0.0025687554164232824,0.0026607809122651815,0.008349999785423279,68.4,44.42184147466199,26,118,5,5,53
binary,M8,impurity,freq_bandwidth_mean,0.00529347094707191,0.0016557835258480748,0.0031157301273196936,0.007093469146639109,60.4,28.094483444263574,37,98,5,5,54
binary,M8,impurity,chroma_11_mean,0.005209121573716402,0.0012314612961423696,0.003101412672549486,0.006152022164314985,58.8,25.143587651725436,41,103,5,5,55
binary,M8,impurity,mfcc_07_mean,0.005185576109215617,0.001385297090300816,0.003236203221604228,0.007105058059096336,60.8,25.704085278414404,36,104,5,5,56
binary,M8,impurity,chroma_07_mean,0.005183688411489129,0.0014592939672085521,0.003818042343482375,0.007596575189381838,59.2,21.358838919754042,28,87,5,5,57
binary,M8,impurity,dwt_cD2_entropy,0.004968482768163085,0.0015133227158764216,0.002925059525296092,0.00630586314946413,64.4,32.60828115678592,39,112,5,5,58
binary,M8,impurity,chroma_11_std,0.004922836320474744,0.0016232530686388575,0.002979469718411565,0.007283181417733431,66.2,27.526351011349107,32,103,5,5,59
binary,M8,impurity,env_mean,0.004905325686559081,0.0013589120016915322,0.0033467330504208803,0.0060861618258059025,65.0,25.019992006393608,41,93,5,5,60
binary,M8,impurity,mfcc_13_std,0.00483423457480967,0.002799179143065369,0.0022487530950456858,0.009230148047208786,76.8,45.90424816942327,20,126,5,5,61
binary,M8,impurity,mfcc_10_mean,0.004791570361703634,0.0014690541595076525,0.002760535106062889,0.006614975165575743,66.6,29.168476134347507,38,114,5,5,62
binary,M8,impurity,freq_centroid_mean,0.004766303836368025,0.0030213147104062358,0.0019222296541556716,0.009907576255500317,76.4,40.2777854406123,19,130,5,5,63
binary,M8,impurity,dwt_cD3_energy,0.004646481387317181,0.0015436724015645358,0.0027076026890426874,0.006274555344134569,70.2,32.29086558146127,39,115,5,5,64
binary,M8,impurity,time_median,0.004621028527617454,0.0013539491711270577,0.00263765687122941,0.006349931936711073,71.0,28.486839066488233,45,117,5,5,65
binary,M8,impurity,mfcc_12_std,0.004595882585272193,0.0018595297130473832,0.00287306378595531,0.007773035671561956,73.0,29.47032405658275,27,109,5,5,66
binary,M8,impurity,freq_peak_power,0.004581703525036574,0.0015496201808502265,0.002626198111101985,0.006431968417018652,73.6,34.29723020886672,38,119,5,5,67
binary,M8,impurity,mfcc_09_mean,0.004538297886028886,0.0013433136839499681,0.0032609417103230953,0.006317038554698229,71.8,27.215804232100144,37,103,5,5,68
binary,M8,impurity,freq_dominant,0.00451828078366816,0.005105785677445023,0.001044439966790378,0.013507761061191559,96.0,49.83472684785178,11,134,5,5,69
binary,M8,impurity,env_kurtosis,0.004483588505536318,0.0020575262812357097,0.002589380368590355,0.007276547607034445,78.4,40.23431371354556,28,118,5,5,70
binary,M8,impurity,time_hjorth_complexity,0.004471608065068721,0.0022813714224717463,0.001516056014224887,0.007109265774488449,77.2,42.46998940428406,31,134,5,5,71
binary,M8,impurity,chroma_02_std,0.004437301121652126,0.001004807211437525,0.003603530116379261,0.005753457546234131,72.6,21.384573879317774,49,93,5,5,72
binary,M8,impurity,mfcc_08_mean,0.0044239508919417855,0.0019494994474388212,0.003019649302586913,0.007851708680391312,78.0,31.756889016400834,25,110,5,5,73
binary,M8,impurity,time_skewness,0.004417957691475749,0.0016218392398492543,0.0025807921774685383,0.006706892978399992,78.4,31.524593573906706,39,119,5,5,74
binary,M8,impurity,freq_rolloff85_std,0.004417541669681668,0.00235944505513027,0.002415813971310854,0.00807861052453518,81.4,41.95592925916431,28,124,5,5,75
binary,M8,impurity,mfcc_07_std,0.004396685445681214,0.002128193955169289,0.0021147695370018482,0.006473678629845381,78.2,46.23526792395606,37,130,5,5,76
binary,M8,impurity,dwt_cD1_mean_abs,0.004362769518047571,0.0019527084917191607,0.0027603236958384514,0.0072287991642951965,80.2,36.45133742402328,35,115,5,5,77
binary,M8,impurity,mfcc_06_std,0.004299957258626819,0.0011891586872880343,0.003479323349893093,0.006287029478698969,74.6,22.074872593063816,40,95,5,5,78
binary,M8,impurity,time_zcr_std,0.0042983118910342455,0.0012510406040259882,0.002991920802742243,0.005848060827702284,75.8,27.878306978724517,45,106,5,5,79
binary,M8,impurity,chroma_09_mean,0.004296587826684117,0.001187398414737613,0.003111483296379447,0.006224766839295626,76.4,25.36335939894398,43,108,5,5,80
binary,M8,impurity,chroma_04_std,0.004290462564677,0.0024692821353815507,0.0014384982641786337,0.008065233938395977,81.6,40.65464303127012,29,134,5,5,81
binary,M8,impurity,time_range,0.004272677400149405,0.0032484314557471115,0.0017397314077243209,0.009930853731930256,89.4,43.34512660034574,18,132,5,5,82
binary,M8,impurity,mfcc_08_std,0.004258818039670586,0.001422270251780396,0.002076315926387906,0.005525355692952871,78.8,34.7951145996101,48,133,5,5,83
binary,M8,impurity,dwt_cA5_entropy,0.004251187294721603,0.0014391405740584707,0.0024646755773574114,0.006029379088431597,79.8,33.66303610787357,43,123,5,5,84
binary,M8,impurity,mfcc_03_delta_mean,0.004215526720508933,0.0014958832678577541,0.0021537344437092543,0.006253139581531286,80.6,33.679370540436175,39,131,5,5,85
binary,M8,impurity,mfcc_04_std,0.004198635695502162,0.001002547022212471,0.0029631408397108316,0.0056057278998196125,79.4,23.490423580684958,48,112,5,5,86
binary,M8,impurity,mfcc_13_mean,0.004171237396076321,0.0008988161012410733,0.0029341394547373056,0.005315000656992197,78.8,17.51285242329187,58,106,5,5,87
binary,M8,impurity,chroma_01_mean,0.004115274921059608,0.0010319285464325406,0.0023085554130375385,0.004816338885575533,79.6,27.537247502246842,58,127,5,5,88
binary,M8,impurity,mfcc_10_std,0.004062079265713692,0.00146228935999904,0.0022165344562381506,0.005744338035583496,81.6,34.07785204498664,46,126,5,5,89
binary,M8,impurity,mfcc_09_std,0.003944151196628809,0.0008318017822956537,0.0026843147352337837,0.004763063509017229,83.4,20.415680248279752,63,116,5,5,90
binary,M8,impurity,mfcc_02_delta_mean,0.003926234506070614,0.00036455371439272016,0.003340907394886017,0.004350065719336271,82.2,10.61602562167217,71,99,5,5,91
binary,M8,impurity,env_peak_rate,0.003921205084770918,0.00039463389838221495,0.0033494667150080204,0.004404115490615368,82.4,7.092249290598857,72,92,5,5,92
binary,M8,impurity,time_std,0.0039147647563368086,0.0013716444001054004,0.0027447394095361233,0.005934291519224644,86.4,30.418744221285664,46,112,5,5,93
binary,M8,impurity,env_skew,0.003866057191044092,0.0006990656929000436,0.0030367455910891294,0.004934626631438732,84.6,14.774978849392646,65,101,5,5,94
binary,M8,impurity,mfcc_11_mean,0.0037419197615236044,0.0007978438716622571,0.0026737505104392767,0.004823144059628248,88.6,19.856988694160048,67,117,5,5,95
binary,M8,impurity,mfcc_11_std,0.003741901274770498,0.0008745965177224736,0.0026427486445754766,0.0045433659106493,88.0,26.74883175019051,64,120,5,5,96
binary,M8,impurity,dwt_cD5_entropy,0.003732324857264757,0.0012466996740390392,0.002780692186206579,0.00587843032553792,91.4,25.26459973955653,49,113,5,5,97
binary,M8,impurity,freq_flatness_std,0.003689354099333286,0.0004641869313888608,0.0030105244368314743,0.004184399265795946,90.0,13.820274961085254,75,110,5,5,98
binary,M8,impurity,chroma_09_std,0.003683606907725334,0.0009761601819774522,0.002739803632721305,0.005104437470436096,91.6,22.81008548866049,61,114,5,5,99
binary,M8,impurity,mfcc_02_std,0.003680399991571903,0.0007018266541434154,0.0028237965889275074,0.004775164183229208,90.2,19.53714411064217,58,111,5,5,100
binary,M8,impurity,chroma_10_mean,0.0035410386975854636,0.0011601050192307327,0.002082995604723692,0.0048612928949296474,93.0,31.40859754907882,57,131,5,5,101
binary,M8,impurity,chroma_04_mean,0.0035406059585511686,0.0010512043902596185,0.0025848376099020243,0.0052037411369383335,93.8,27.761484110184025,52,121,5,5,102
binary,M8,impurity,mfcc_12_delta_mean,0.0035134467761963606,0.001454912681214479,0.0022950193379074335,0.005971904378384352,98.4,30.794480024835618,48,128,5,5,103
binary,M8,impurity,chroma_03_mean,0.0035059583839029073,0.0007971447877799479,0.0022203235421329737,0.004225358832627535,91.2,21.463923220138483,73,125,5,5,104
binary,M8,impurity,freq_band_power_100_150,0.0034908777102828025,0.0006789265358814935,0.002771835308521986,0.004383042920380831,95.0,16.95582495781317,77,115,5,5,105
binary,M8,impurity,chroma_08_std,0.0034538620617240666,0.0008205281503240824,0.002164266537874937,0.004361441824585199,95.2,23.101947969814148,66,129,5,5,106
binary,M8,impurity,time_mean,0.003438382362946868,0.0005858705109657086,0.0028028280939906836,0.004019758198410273,96.2,18.5930094390338,75,119,5,5,107
binary,M8,impurity,chroma_10_std,0.00341908591799438,0.000790433912565914,0.002570532262325287,0.004505831748247147,95.4,22.984777571253545,63,121,5,5,108
binary,M8,impurity,freq_bandwidth_std,0.003391230246052146,0.000810777748535704,0.002491782419383526,0.004439758136868477,98.2,21.58008341040414,71,122,5,5,109
binary,M8,impurity,chroma_08_mean,0.0033885557670146225,0.0005975200956723182,0.002841045381501317,0.004307197872549295,97.2,19.382982226685346,67,118,5,5,110
binary,M8,impurity,freq_total_power,0.0033835699781775475,0.0004545158954579485,0.0029363471549004316,0.004107935354113579,95.2,11.256109452204166,77,105,5,5,111
binary,M8,impurity,mfcc_03_std,0.0033743527252227067,0.0007099878489083411,0.0023485918063670397,0.004290370736271143,97.0,20.285462775100793,73,126,5,5,112
binary,M8,impurity,mfcc_04_delta_mean,0.0033507146406918766,0.0009323454530403626,0.0024303726386278868,0.004927502013742924,98.0,24.68805379125702,57,124,5,5,113
binary,M8,impurity,time_crest_factor,0.003330984152853489,0.0005430952705284011,0.0027755480259656906,0.004097973927855492,98.6,16.00937225502612,77,120,5,5,114
binary,M8,impurity,chroma_03_std,0.003302257740870118,0.0007188093466086672,0.0026137589011341333,0.004397749900817871,98.8,20.717142660125695,69,120,5,5,115
binary,M8,impurity,chroma_12_std,0.003292118804529309,0.0006881907624319483,0.0024427783209830523,0.003916391171514988,98.0,19.42935922772545,82,123,5,5,116
binary,M8,impurity,dwt_cD3_entropy,0.003247268102131784,0.0013970118650254153,0.0014302757335826755,0.0047005657106637955,98.0,30.405591591021544,70,132,5,5,117
binary,M8,impurity,freq_flatness_mean,0.003220362588763237,0.0012562030921327773,0.0015252570156008005,0.004725264851003885,99.2,28.065993657805883,67,133,5,5,118
binary,M8,impurity,chroma_02_mean,0.003119778330437839,0.0009743438618224682,0.0017109309555962682,0.0044060759246349335,100.8,23.98332754227403,65,130,5,5,119
binary,M8,impurity,chroma_05_mean,0.0031125121982768177,0.0007902955497405786,0.0018985123606398702,0.004001774359494448,103.6,20.206434618705007,80,133,5,5,120
binary,M8,impurity,time_shannon_entropy,0.003112308867275715,0.0016648880762561715,0.0010565181728452444,0.0056363618932664394,100.8,32.66802718255267,50,133,5,5,121
binary,M8,impurity,time_kurtosis,0.0030937226489186286,0.0008418495755293868,0.002156670205295086,0.004124783910810947,103.8,24.21156748333325,76,130,5,5,122
binary,M8,impurity,dwt_cD3_std,0.002995561552233994,0.0020492924050650365,0.001262728008441627,0.006448294501751661,107.4,40.89987775042855,36,136,5,5,123
binary,M8,impurity,mfcc_07_delta_mean,0.002931568305939436,0.0003846742891153465,0.00237565697170794,0.00330716953612864,107.6,11.970797801316337,95,122,5,5,124
binary,M8,impurity,mfcc_06_delta_mean,0.002900301618501544,0.0006381074328160386,0.002145330188795924,0.0038480726070702076,110.4,16.742162345408076,86,128,5,5,125
binary,M8,impurity,mfcc_08_delta_mean,0.002879997086711228,0.0009268000026402266,0.0017085658619180322,0.0038785168435424566,106.8,21.79908254950194,80,131,5,5,126
binary,M8,impurity,mfcc_09_delta_mean,0.002712976187467575,0.0007418791830600968,0.0019557003397494555,0.003764787223190069,113.6,19.099738218101315,84,132,5,5,127
binary,M8,impurity,mfcc_10_delta_mean,0.002639303542673588,0.00043810236984279593,0.002127940533682704,0.0032626420725136995,118.4,12.136721138759018,102,132,5,5,128
binary,M8,impurity,time_peak_to_peak,0.002617769339121878,0.0012263153140652384,0.0017007797723636031,0.004761408548802137,114.2,30.40888028191765,60,131,5,5,129
binary,M8,impurity,mfcc_11_delta_mean,0.0025986944325268268,0.0003089139413630167,0.0021723471581935883,0.0030117209535092115,119.4,5.727128425310541,111,127,5,5,130
binary,M8,impurity,mfcc_13_delta_mean,0.002562693413347006,0.0004999971582969417,0.0018149558454751968,0.003100175177678466,117.4,10.310189135025603,106,129,5,5,131
binary,M8,impurity,mfcc_01_delta_mean,0.0025501395110040905,0.0006989512395283731,0.0020690327510237694,0.0037195724435150623,116.2,19.227584351654784,83,129,5,5,132
binary,M8,impurity,mfcc_05_delta_mean,0.0025451378896832466,0.0013104686214073509,0.0011925231665372849,0.0047103120014071465,114.4,30.713189349203056,60,135,5,5,133
binary,M8,impurity,dwt_cD4_entropy,0.0020803400548174977,0.001231402499776688,0.0009582014754414558,0.004114562179893255,120.2,27.635122579789655,71,135,5,5,134
binary,M8,impurity,dwt_cD2_std,0.0016811862122267484,0.0007455998762457284,0.0007745724869892001,0.0023915350902825594,130.4,5.272570530585627,125,136,5,5,135
binary,M8,impurity,time_var,0.0010241570620564745,0.0011215677070420581,0.00014897961227688938,0.0029170834459364414,130.2,12.417729261020307,108,136,5,5,136
binary,M8,impurity,time_rms,0.0,0.0,0.0,0.0,137.0,0.0,137,137,5,0,137
binary,M8,impurity,time_hjorth_activity,0.0,0.0,0.0,0.0,137.0,0.0,137,137,5,0,137
binary,M8,permutation,dwt_cD1_entropy,0.05355803834730567,0.013309317380081388,0.03177199110828834,0.06475948808473078,1.4,0.5477225575051662,1,2,5,5,1
binary,M8,permutation,mfcc_04_mean,0.052228744922696156,0.009586537576532552,0.03997407209086044,0.06416466988077021,1.6,0.5477225575051662,1,2,5,5,2
binary,M8,permutation,time_energy,0.014758166792734544,0.011923108020495446,0.003833162210020347,0.028811455296053577,18.4,17.314733610425545,3,39,5,5,3
binary,M8,permutation,time_iqr,0.01281110874674803,0.008329946394835128,-0.00030802196330526055,0.02017284495439834,27.2,48.551004109081,4,114,5,4,4
binary,M8,permutation,time_zcr_mean,0.01280721443636108,0.00727988581577187,0.0029818702290077105,0.023506913798175922,7.4,6.18869937870632,3,18,5,5,5
binary,M8,permutation,dwt_cD5_energy,0.012344892382397504,0.015633197088673223,-0.00854202937368873,0.031281214815670186,44.2,59.93079342041118,3,138,5,4,6
binary,M8,permutation,mfcc_05_std,0.011560960395359936,0.0036405324052720908,0.00552093272900771,0.014468518144288189,6.2,2.3874672772626644,4,10,5,5,7
binary,M8,permutation,dwt_cD1_energy,0.009652679034995193,0.005974898799021037,0.003319567032442816,0.01851379533861286,11.4,5.941380311005179,3,18,5,5,8
binary,M8,permutation,dwt_cD5_mean_abs,0.00857451749144732,0.005154637838572564,-0.00018674761543390205,0.012374227714033547,28.4,45.65413453346805,6,110,5,4,9
binary,M8,permutation,mfcc_01_std,0.007415360404469239,0.003039168319740127,0.004073980200381755,0.010626215370740922,14.2,5.263078946776306,10,23,5,5,10
binary,M8,permutation,freq_bandwidth_mean,0.006694196228067409,0.003525597052024583,0.00104063917932532,0.010385108540076415,20.4,15.582040944625964,7,47,5,5,11
binary,M8,permutation,mfcc_02_mean,0.006559008444795493,0.005350816862180951,0.0010123449427481336,0.014228449543983501,17.6,11.781341180018513,6,33,5,5,12
binary,M8,permutation,env_std,0.005495997999293827,0.004302554539010242,-0.0007544131679389166,0.011141955302539242,30.4,25.2744930710786,9,73,5,4,13
binary,M8,permutation,mfcc_03_std,0.00549118828236316,0.004896091105361956,-0.0010857311952202186,0.01184760223595177,34.0,39.32556420447138,10,101,5,4,14
binary,M8,permutation,dwt_cA5_energy,0.005070022106973951,0.0035648144941313256,0.00102866161260321,0.009720548189812906,23.6,15.852444606432158,6,48,5,5,15
binary,M8,permutation,mfcc_01_mean,0.004487772453834134,0.003017494378262276,0.001697096855795066,0.008281399093511554,34.6,23.394443784796422,8,66,5,5,16
binary,M8,permutation,chroma_11_std,0.004303680322593982,0.00407027958116258,0.00018107262632810484,0.008968215017754522,32.2,22.895414388038493,9,68,5,5,17
binary,M8,permutation,freq_band_power_350_400,0.004183103609989229,0.004610670201860889,-0.0023877325858778333,0.009732274198293612,38.6,40.74064309752609,12,110,5,4,18
binary,M8,permutation,time_autocorr_peak_value,0.004077980565117633,0.0031227770888209052,-0.0010829129442268214,0.007242962786259632,42.0,34.46012188022556,9,100,5,4,19
binary,M8,permutation,time_autocorr_peak_lag,0.003886579170910849,0.003971602377962472,-0.0004424203931984172,0.008486228293379694,38.6,43.22961947554015,8,114,5,4,20
binary,M8,permutation,mfcc_06_std,0.0036507085821615307,0.0026061134376092216,0.0007544131679389499,0.005983862120730943,31.6,15.662056059151366,16,54,5,5,21
binary,M8,permutation,freq_band_power_250_350,0.0034368380481476744,0.0066344458594445365,-0.0001953125,0.01522947925860546,57.4,32.60061349115995,5,95,5,3,22
binary,M8,permutation,mfcc_02_delta_mean,0.0032547965795281116,0.0020721988745024413,0.0010742187500000556,0.0058697122565735445,37.2,27.508180601413827,13,84,5,5,23
binary,M8,permutation,env_skew,0.0031085381779396236,0.0041730216203294136,-0.0012516400286259443,0.009071785819358635,51.4,33.117970952339455,15,87,5,3,24
binary,M8,permutation,chroma_07_std,0.002885903696850809,0.0038264260625822622,-0.0008520694179389166,0.009064926816593988,51.4,29.099828178186893,8,78,5,4,25
binary,M8,permutation,mfcc_03_mean,0.002821847155460797,0.0064223645409766045,-0.006088979007633511,0.010288975194559725,58.0,53.73081052803875,5,133,5,3,26
binary,M8,permutation,mfcc_05_mean,0.0027600424774610645,0.0034839527048437487,-0.0014690133303271846,0.00784953376252201,49.0,38.80721582386451,12,108,5,4,27
binary,M8,permutation,mfcc_12_mean,0.0026914556456408166,0.002489366952023862,0.00048355899419729733,0.006846866725507494,47.2,29.414282245195107,17,85,5,5,28
binary,M8,permutation,env_mean,0.0021678422440682657,0.002635612207517647,0.0,0.005303030303030309,50.8,29.90317708873089,22,95,5,4,29
binary,M8,permutation,mfcc_13_mean,0.002156297859361498,0.0021385130098089873,0.00017742127862597769,0.00502132980288319,51.2,13.627178724886528,41,71,5,5,30
binary,M8,permutation,dwt_cD1_std,0.0021296807490718073,0.0030469372621395974,-0.00017742127862594437,0.0072940570756104715,56.2,21.440615662802223,21,74,5,4,31
binary,M8,permutation,dwt_cA5_mean_abs,0.0021052734826130302,0.0026792214460104858,0.0,0.0065941996637054355,51.6,30.835044997534865,16,95,5,4,32
binary,M8,permutation,freq_flux_mean,0.0019770986306438232,0.004194972088758103,-0.00017742127862594437,0.009469696969696961,65.2,32.774990465292284,13,97,5,4,33
binary,M8,permutation,dwt_cD3_entropy,0.001960949038444362,0.0025739546662495293,-6.622889834567713e-05,0.00623565754633717,57.6,18.392933425639317,30,81,5,3,34
binary,M8,permutation,freq_total_power,0.0019359670770648884,0.002524431485309695,-0.001908396946564861,0.005021329802883223,58.0,27.03701166919155,39,105,5,4,35
binary,M8,permutation,chroma_05_mean,0.001852535146726324,0.0015169562558686159,6.341064735226887e-05,0.004109191553948422,56.0,26.73013280924732,20,80,5,5,36
binary,M8,permutation,time_sample_entropy,0.0018422367045535615,0.0028061354905894627,-0.001464843749999989,0.004914680788467196,64.2,41.300121065197864,17,119,5,3,37
binary,M8,permutation,chroma_10_std,0.0018383702909056377,0.0033727859650680902,-0.0030444895038167497,0.0050297352694938955,63.4,38.44216435113923,24,118,5,3,38
binary,M8,permutation,mfcc_02_std,0.0018319539934134933,0.004822850155176935,-0.005113161975190794,0.008498823183289183,59.8,43.614217865278746,16,128,5,4,39
binary,M8,permutation,freq_band_power_100_150,0.0018290236403269388,0.0027763414250983704,-0.0002842135023734205,0.005973080317740509,65.8,40.73327877792309,15,111,5,3,40
binary,M8,permutation,time_range,0.0018189333250554207,0.0020825014282045526,-0.0013314050572518887,0.003758769017581287,57.2,28.18155425096352,23,87,5,4,41
binary,M8,permutation,mfcc_07_std,0.00176638602229108,0.0017023036199741476,-0.0010563275286259444,0.003004255559000091,57.2,23.689660191737662,22,82,5,4,42
binary,M8,permutation,dwt_cD5_std,0.0017301535006262303,0.004018466133123451,-0.005044169866335602,0.005613415710503078,54.4,49.661856590345074,19,138,5,4,43
binary,M8,permutation,mfcc_10_std,0.0017253709144105158,0.0010929352014174669,0.0006756756756757132,0.0035253015592821347,52.8,16.05303709582707,25,64,5,5,44
binary,M8,permutation,dwt_cD2_entropy,0.0017191172726519308,0.004714593318987253,-0.002583045085877833,0.009071785819358646,75.0,45.31004303683677,14,115,5,3,45
binary,M8,permutation,freq_flatness_mean,0.0016797156475833394,0.004878749542852286,-0.0027604663645037775,0.009355237117390535,73.0,55.80770556114989,7,127,5,3,46
binary,M8,permutation,mfcc_10_mean,0.0015417204052306532,0.0023350269034859627,-0.0010475722809994204,0.004400698926246371,64.6,39.64593295660981,14,123,5,3,47
binary,M8,permutation,chroma_05_std,0.0015178343080191412,0.004422908594854019,-0.0032846715328466946,0.00806119446896143,72.2,43.894190959624716,18,131,5,3,48
binary,M8,permutation,freq_rolloff95_std,0.0015170514344232423,0.006718104850311124,-0.008512494036259444,0.008427275033114435,72.6,53.71033420115723,12,136,5,3,49
binary,M8,permutation,mfcc_04_std,0.001508024481135828,0.0036113285835562108,-0.00421636450381675,0.004518750541297379,64.2,38.1143017776792,28,127,5,4,50
binary,M8,permutation,dwt_cD5_entropy,0.001488213974272321,0.0026719319375986244,-0.0009586712786259444,0.006060606060606055,65.2,20.571825392998065,31,80,5,4,51
binary,M8,permutation,freq_centroid_mean,0.0014871456484866186,0.001879497471510476,-0.0008292675885562262,0.004223025757778642,58.0,37.97367509209505,30,120,5,4,52
binary,M8,permutation,dwt_cA5_std,0.0014449018455401056,0.0016869828017235956,0.0,0.00427957085249161,55.2,29.516097302997224,29,102,5,4,53
binary,M8,permutation,dwt_cD3_mean_abs,0.0014426731072117649,0.0014060828817567211,-0.0010205450858778331,0.002457340394233609,60.6,17.896927110540513,32,81,5,4,54
binary,M8,permutation,freq_band_power_50_100,0.0014372376824315159,0.002796131917080835,-0.0014925373134328178,0.006060606060606055,64.6,39.77184934095974,28,126,5,4,55
binary,M8,permutation,dwt_cD4_mean_abs,0.001398070496801913,0.001871071300757759,-0.0007544131679389166,0.0041337440292843804,61.2,29.226700121635353,30,95,5,4,56
binary,M8,permutation,dwt_cD2_energy,0.0013799413164177453,0.004489352164678576,-0.002395726381262808,0.008236245954692556,74.8,45.6366081123477,17,129,5,2,57
binary,M8,permutation,dwt_cD1_mean_abs,0.0013510563854664047,0.002373664986605031,-0.002094763835877833,0.003824978051575045,66.0,36.462309307009065,27,107,5,3,58
binary,M8,permutation,freq_peak_power,0.0012720529368375488,0.0021962945237411855,-0.0012879407039991131,0.0037878787878787845,69.0,23.18404623873926,50,106,5,3,59
binary,M8,permutation,time_std,0.0012503190887915138,0.0026228467216016203,-0.0006122650283233999,0.005778905560458947,70.0,35.16390194503448,34,116,5,3,60
binary,M8,permutation,chroma_04_mean,0.0011933337196459528,0.0037611007742701886,-0.0038346851145037776,0.005610727792372728,73.6,40.75904807524337,19,124,5,3,61
binary,M8,permutation,time_duration,0.0011596424280975826,0.0014736005116382878,-0.0005680462786259444,0.0032059239585438435,65.2,17.991664736760743,45,91,5,4,62
binary,M8,permutation,env_peak_rate,0.0011512703078921317,0.007255138688973907,-0.009727193303835636,0.008374231357718165,65.6,54.413233684463194,10,138,5,3,63
binary,M8,permutation,mfcc_09_mean,0.0011341917996825226,0.004120316998407656,-0.004400698926246371,0.005472155662692313,71.2,48.23587876259745,21,136,5,3,64
binary,M8,permutation,time_skewness,0.0011262090760964737,0.002446565178957638,-0.0025758814079982263,0.003371921822223467,67.4,37.746523018683455,39,127,5,4,65
binary,M8,permutation,freq_dominant,0.0011004042201707676,0.0011710916983852032,-0.0004703900286259444,0.0023793580643720834,65.8,6.534523701081818,57,75,5,4,66
binary,M8,permutation,mfcc_11_mean,0.0010580497021986112,0.0055734650070180455,-0.0077491352576334995,0.0072437242385011815,64.0,48.744230427815765,13,135,5,4,67
binary,M8,permutation,dwt_cA5_entropy,0.001009847282706209,0.0030517589612280615,-0.003355349475190805,0.004642541924095312,75.0,35.78407467016578,45,121,5,3,68
binary,M8,permutation,mfcc_06_mean,0.0009197838721566697,0.002699111918723992,-0.001471831581320604,0.004878172002655922,73.2,40.77621855935148,25,122,5,2,69
