task,fold_label,model_id,kind,feature,importance,importance_std,scoring,n_repeats,n_scored_rows,computed_on,rank
binary,r0f0,M8,impurity,env_std,0.004167585633695126,,mean decrease in impurity,0,0,train,70
binary,r0f0,M8,impurity,dwt_cD4_entropy,0.004114562179893255,,mean decrease in impurity,0,0,train,71
binary,r0f0,M8,impurity,chroma_09_mean,0.004100281745195389,,mean decrease in impurity,0,0,train,72
binary,r0f0,M8,impurity,chroma_03_mean,0.004067182540893555,,mean decrease in impurity,0,0,train,73
binary,r0f0,M8,impurity,mfcc_11_mean,0.004065576940774918,,mean decrease in impurity,0,0,train,74
binary,r0f0,M8,impurity,freq_flatness_std,0.004057260230183601,,mean decrease in impurity,0,0,train,75
binary,r0f0,M8,impurity,freq_centroid_mean,0.003985381219536066,,mean decrease in impurity,0,0,train,76
binary,r0f0,M8,impurity,mfcc_13_mean,0.003972223494201899,,mean decrease in impurity,0,0,train,77
binary,r0f0,M8,impurity,mfcc_02_delta_mean,0.003963957075029612,,mean decrease in impurity,0,0,train,78
binary,r0f0,M8,impurity,mfcc_12_std,0.003941413480788469,,mean decrease in impurity,0,0,train,79
binary,r0f0,M8,impurity,mfcc_08_delta_mean,0.0038785168435424566,,mean decrease in impurity,0,0,train,80
binary,r0f0,M8,impurity,time_skewness,0.003837430849671364,,mean decrease in impurity,0,0,train,81
binary,r0f0,M8,impurity,mfcc_04_std,0.003774982877075672,,mean decrease in impurity,0,0,train,82
binary,r0f0,M8,impurity,mfcc_01_delta_mean,0.0037195724435150623,,mean decrease in impurity,0,0,train,83
binary,r0f0,M8,impurity,time_kurtosis,0.003693853970617056,,mean decrease in impurity,0,0,train,84
binary,r0f0,M8,impurity,mfcc_03_std,0.0035392306745052338,,mean decrease in impurity,0,0,train,85
binary,r0f0,M8,impurity,chroma_12_std,0.003491225652396679,,mean decrease in impurity,0,0,train,86
binary,r0f0,M8,impurity,mfcc_06_std,0.0034829233773052692,,mean decrease in impurity,0,0,train,87
binary,r0f0,M8,impurity,mfcc_08_mean,0.0034821543376892805,,mean decrease in impurity,0,0,train,88
binary,r0f0,M8,impurity,time_shannon_entropy,0.0034540616907179356,,mean decrease in impurity,0,0,train,89
binary,r0f0,M8,impurity,chroma_05_std,0.0034488581586629152,,mean decrease in impurity,0,0,train,90
binary,r0f0,M8,impurity,chroma_04_std,0.0034238644875586033,,mean decrease in impurity,0,0,train,91
binary,r0f0,M8,impurity,env_peak_rate,0.0033494667150080204,,mean decrease in impurity,0,0,train,92
binary,r0f0,M8,impurity,env_mean,0.0033467330504208803,,mean decrease in impurity,0,0,train,93
binary,r0f0,M8,impurity,freq_total_power,0.0033313666936010122,,mean decrease in impurity,0,0,train,94
binary,r0f0,M8,impurity,mfcc_07_delta_mean,0.00330716953612864,,mean decrease in impurity,0,0,train,95
binary,r0f0,M8,impurity,time_range,0.003190416842699051,,mean decrease in impurity,0,0,train,96
binary,r0f0,M8,impurity,freq_bandwidth_std,0.0031708807218819857,,mean decrease in impurity,0,0,train,97
binary,r0f0,M8,impurity,freq_bandwidth_mean,0.0031157301273196936,,mean decrease in impurity,0,0,train,98
binary,r0f0,M8,impurity,mfcc_01_mean,0.0031012145336717367,,mean decrease in impurity,0,0,train,99
binary,r0f0,M8,impurity,freq_flatness_mean,0.0030994608532637358,,mean decrease in impurity,0,0,train,100
binary,r0f0,M8,impurity,env_skew,0.0030367455910891294,,mean decrease in impurity,0,0,train,101
binary,r0f0,M8,impurity,chroma_10_std,0.003018138697370887,,mean decrease in impurity,0,0,train,102
binary,r0f0,M8,impurity,chroma_11_std,0.002979469718411565,,mean decrease in impurity,0,0,train,103
binary,r0f0,M8,impurity,dwt_cD1_mean_abs,0.002965110121294856,,mean decrease in impurity,0,0,train,104
binary,r0f0,M8,impurity,time_crest_factor,0.002963658422231674,,mean decrease in impurity,0,0,train,105
binary,r0f0,M8,impurity,freq_dominant,0.002946616383269429,,mean decrease in impurity,0,0,train,106
binary,r0f0,M8,impurity,dwt_cD5_entropy,0.0029425956308841705,,mean decrease in impurity,0,0,train,107
binary,r0f0,M8,impurity,chroma_08_mean,0.002919291378930211,,mean decrease in impurity,0,0,train,108
binary,r0f0,M8,impurity,mfcc_10_std,0.0029150445479899645,,mean decrease in impurity,0,0,train,109
binary,r0f0,M8,impurity,mfcc_10_delta_mean,0.002866435097530484,,mean decrease in impurity,0,0,train,110
binary,r0f0,M8,impurity,mfcc_02_std,0.0028237965889275074,,mean decrease in impurity,0,0,train,111
binary,r0f0,M8,impurity,time_mean,0.002814627019688487,,mean decrease in impurity,0,0,train,112
binary,r0f0,M8,impurity,mfcc_12_delta_mean,0.0028081100899726152,,mean decrease in impurity,0,0,train,113
binary,r0f0,M8,impurity,chroma_09_std,0.002792652230709791,,mean decrease in impurity,0,0,train,114
binary,r0f0,M8,impurity,freq_band_power_100_150,0.002771835308521986,,mean decrease in impurity,0,0,train,115
binary,r0f0,M8,impurity,freq_rolloff95_std,0.0027029821649193764,,mean decrease in impurity,0,0,train,116
binary,r0f0,M8,impurity,time_median,0.00263765687122941,,mean decrease in impurity,0,0,train,117
binary,r0f0,M8,impurity,dwt_cD3_std,0.002631847746670246,,mean decrease in impurity,0,0,train,118
binary,r0f0,M8,impurity,freq_peak_power,0.002626198111101985,,mean decrease in impurity,0,0,train,119
binary,r0f0,M8,impurity,chroma_03_std,0.0026137589011341333,,mean decrease in impurity,0,0,train,120
binary,r0f0,M8,impurity,chroma_04_mean,0.0025848376099020243,,mean decrease in impurity,0,0,train,121
binary,r0f0,M8,impurity,chroma_12_mean,0.0025033033452928066,,mean decrease in impurity,0,0,train,122
binary,r0f0,M8,impurity,mfcc_13_delta_mean,0.0024323309771716595,,mean decrease in impurity,0,0,train,123
binary,r0f0,M8,impurity,mfcc_04_delta_mean,0.0024303726386278868,,mean decrease in impurity,0,0,train,124
binary,r0f0,M8,impurity,dwt_cD2_std,0.0023915350902825594,,mean decrease in impurity,0,0,train,125
binary,r0f0,M8,impurity,mfcc_13_std,0.0022487530950456858,,mean decrease in impurity,0,0,train,126
binary,r0f0,M8,impurity,mfcc_11_delta_mean,0.0021723471581935883,,mean decrease in impurity,0,0,train,127
binary,r0f0,M8,impurity,mfcc_06_delta_mean,0.002145330188795924,,mean decrease in impurity,0,0,train,128
binary,r0f0,M8,impurity,dwt_cD3_entropy,0.0021272876765578985,,mean decrease in impurity,0,0,train,129
binary,r0f0,M8,impurity,mfcc_07_std,0.0021147695370018482,,mean decrease in impurity,0,0,train,130
binary,r0f0,M8,impurity,chroma_10_mean,0.002082995604723692,,mean decrease in impurity,0,0,train,131
binary,r0f0,M8,impurity,mfcc_09_delta_mean,0.0019557003397494555,,mean decrease in impurity,0,0,train,132
binary,r0f0,M8,impurity,chroma_05_mean,0.0018985123606398702,,mean decrease in impurity,0,0,train,133
binary,r0f0,M8,impurity,time_hjorth_complexity,0.001516056014224887,,mean decrease in impurity,0,0,train,134
binary,r0f0,M8,impurity,mfcc_05_delta_mean,0.0011925231665372849,,mean decrease in impurity,0,0,train,135
binary,r0f0,M8,impurity,time_var,0.00022839618031866848,,mean decrease in impurity,0,0,train,136
binary,r0f0,M8,impurity,time_rms,0.0,,mean decrease in impurity,0,0,train,137
binary,r0f0,M8,impurity,time_hjorth_activity,0.0,,mean decrease in impurity,0,0,train,137
binary,r0f0,M8,permutation,dwt_cD1_entropy,0.06475948808473078,0.006957815326241533,balanced_accuracy,10,647,held-out fold,1
binary,r0f0,M8,permutation,mfcc_04_mean,0.05674168873198001,0.008971553193639377,balanced_accuracy,10,647,held-out fold,2
binary,r0f0,M8,permutation,time_zcr_mean,0.023506913798175922,0.006237753025965213,balanced_accuracy,10,647,held-out fold,3
binary,r0f0,M8,permutation,time_iqr,0.02017284495439834,0.0072701262262522895,balanced_accuracy,10,647,held-out fold,4
binary,r0f0,M8,permutation,freq_band_power_250_350,0.01522947925860546,0.003777069499203431,balanced_accuracy,10,647,held-out fold,5
binary,r0f0,M8,permutation,mfcc_02_mean,0.014228449543983501,0.004610416551440675,balanced_accuracy,10,647,held-out fold,6
binary,r0f0,M8,permutation,mfcc_05_std,0.012964842600764937,0.00618986384683619,balanced_accuracy,10,647,held-out fold,7
binary,r0f0,M8,permutation,dwt_cD5_mean_abs,0.012374227714033547,0.0052368335366316365,balanced_accuracy,10,647,held-out fold,8
binary,r0f0,M8,permutation,dwt_cD1_energy,0.012364666078258323,0.003661397956145022,balanced_accuracy,10,647,held-out fold,9
binary,r0f0,M8,permutation,mfcc_03_std,0.01184760223595177,0.0067823721231197905,balanced_accuracy,10,647,held-out fold,10
binary,r0f0,M8,permutation,mfcc_01_std,0.01051853486319504,0.004952351308418828,balanced_accuracy,10,647,held-out fold,11
binary,r0f0,M8,permutation,freq_band_power_350_400,0.009732274198293612,0.002286322828933401,balanced_accuracy,10,647,held-out fold,12
binary,r0f0,M8,permutation,freq_flux_mean,0.009469696969696961,0.0025409863380679407,balanced_accuracy,10,647,held-out fold,13
binary,r0f0,M8,permutation,dwt_cD2_entropy,0.009071785819358646,0.004595034850762217,balanced_accuracy,10,647,held-out fold,14
binary,r0f0,M8,permutation,env_skew,0.009071785819358635,0.0031228204011047016,balanced_accuracy,10,647,held-out fold,15
binary,r0f0,M8,permutation,mfcc_02_std,0.008498823183289183,0.004323090198791209,balanced_accuracy,10,647,held-out fold,16
binary,r0f0,M8,permutation,dwt_cD2_energy,0.008236245954692556,0.0027443249944119536,balanced_accuracy,10,647,held-out fold,17
binary,r0f0,M8,permutation,chroma_05_std,0.00806119446896143,0.0025940192731079056,balanced_accuracy,10,647,held-out fold,18
binary,r0f0,M8,permutation,freq_bandwidth_mean,0.008051632833186217,0.0022153375562264663,balanced_accuracy,10,647,held-out fold,19
binary,r0f0,M8,permutation,chroma_11_std,0.0075757575757575465,0.0029976413712535263,balanced_accuracy,10,647,held-out fold,20
binary,r0f0,M8,permutation,dwt_cD1_std,0.0072940570756104715,0.001204037786075032,balanced_accuracy,10,647,held-out fold,21
binary,r0f0,M8,permutation,time_autocorr_peak_lag,0.007216092968520149,0.004306000589702719,balanced_accuracy,10,647,held-out fold,22
binary,r0f0,M8,permutation,mfcc_01_mean,0.00719696969696969,0.0011363636363636352,balanced_accuracy,10,647,held-out fold,23
binary,r0f0,M8,permutation,chroma_09_std,0.00719696969696969,0.0020398351542176133,balanced_accuracy,10,647,held-out fold,23
binary,r0f0,M8,permutation,freq_rolloff95_std,0.006915269196822604,0.004064132560043385,balanced_accuracy,10,647,held-out fold,25
binary,r0f0,M8,permutation,mfcc_12_mean,0.006846866725507494,0.005444726488354662,balanced_accuracy,10,647,held-out fold,26
binary,r0f0,M8,permutation,mfcc_03_mean,0.006700500147102095,0.0030289227412526433,balanced_accuracy,10,647,held-out fold,27
binary,r0f0,M8,permutation,dwt_cA5_energy,0.006604883789349781,0.003488855628805358,balanced_accuracy,10,647,held-out fold,28
binary,r0f0,M8,permutation,env_std,0.0064202706678434755,0.0027071110123202216,balanced_accuracy,10,647,held-out fold,29
binary,r0f0,M8,permutation,dwt_cD3_entropy,0.00623565754633717,0.003673520590924081,balanced_accuracy,10,647,held-out fold,30
binary,r0f0,M8,permutation,freq_band_power_50_100,0.006060606060606055,0.001855674047563012,balanced_accuracy,10,647,held-out fold,31
binary,r0f0,M8,permutation,dwt_cD5_entropy,0.006060606060606055,0.001855674047563012,balanced_accuracy,10,647,held-out fold,31
binary,r0f0,M8,permutation,freq_band_power_100_150,0.005973080317740509,0.002649964515477561,balanced_accuracy,10,647,held-out fold,33
binary,r0f0,M8,permutation,time_std,0.005778905560458947,0.0018177141792959117,balanced_accuracy,10,647,held-out fold,34
binary,r0f0,M8,permutation,time_energy,0.005642100617828804,0.006491082359836617,balanced_accuracy,10,647,held-out fold,35
binary,r0f0,M8,permutation,dwt_cD5_std,0.005613415710503078,0.00380096654423794,balanced_accuracy,10,647,held-out fold,36
binary,r0f0,M8,permutation,time_autocorr_peak_value,0.005400117681671068,0.001850047244463865,balanced_accuracy,10,647,held-out fold,37
binary,r0f0,M8,permutation,chroma_08_std,0.005390556045895845,0.0018485660244387787,balanced_accuracy,10,647,held-out fold,38
binary,r0f0,M8,permutation,env_mean,0.005303030303030309,0.004206427892922188,balanced_accuracy,10,647,held-out fold,39
binary,r0f0,M8,permutation,mfcc_06_std,0.005303030303030298,0.001855674047563012,balanced_accuracy,10,647,held-out fold,40
binary,r0f0,M8,permutation,freq_total_power,0.005021329802883223,0.0023368430829636454,balanced_accuracy,10,647,held-out fold,41
binary,r0f0,M8,permutation,mfcc_13_mean,0.00502132980288319,0.002982616013201791,balanced_accuracy,10,647,held-out fold,42
binary,r0f0,M8,permutation,env_kurtosis,0.005002206531332753,0.002037819126163457,balanced_accuracy,10,647,held-out fold,43
binary,r0f0,M8,permutation,time_sample_entropy,0.004914680788467196,0.003447730293132232,balanced_accuracy,10,647,held-out fold,44
binary,r0f0,M8,permutation,dwt_cA5_entropy,0.004642541924095312,0.006045335513540457,balanced_accuracy,10,647,held-out fold,45
binary,r0f0,M8,permutation,time_crest_factor,0.004623418652544886,0.0032894806494635047,balanced_accuracy,10,647,held-out fold,46
binary,r0f0,M8,permutation,chroma_06_mean,0.004507208002353635,0.004212141617516245,balanced_accuracy,10,647,held-out fold,47
binary,r0f0,M8,permutation,chroma_04_mean,0.004166666666666663,0.003573477701536589,balanced_accuracy,10,647,held-out fold,48
binary,r0f0,M8,permutation,chroma_04_std,0.003982053545160324,0.00038834951456308,balanced_accuracy,10,647,held-out fold,49
binary,r0f0,M8,permutation,freq_spectral_entropy,0.0037878787878787845,0.0,balanced_accuracy,10,647,held-out fold,50
binary,r0f0,M8,permutation,freq_peak_power,0.0037878787878787845,0.0,balanced_accuracy,10,647,held-out fold,50
binary,r0f0,M8,permutation,freq_band_power_20_50,0.003778317152103583,0.0043622678005752254,balanced_accuracy,10,647,held-out fold,52
binary,r0f0,M8,permutation,mfcc_04_std,0.0037003530450132162,0.002729309596382745,balanced_accuracy,10,647,held-out fold,53
binary,r0f0,M8,permutation,mfcc_10_std,0.0035253015592821347,0.005378602413911289,balanced_accuracy,10,647,held-out fold,54
binary,r0f0,M8,permutation,dwt_cD3_energy,0.003409090909090906,0.0011363636363636352,balanced_accuracy,10,647,held-out fold,55
binary,r0f0,M8,permutation,chroma_07_mean,0.0033215651662253263,0.002850816469640962,balanced_accuracy,10,647,held-out fold,56
binary,r0f0,M8,permutation,dwt_cD4_entropy,0.003302441894674901,0.004088736893837699,balanced_accuracy,10,647,held-out fold,57
binary,r0f0,M8,permutation,chroma_10_std,0.0033024418946748903,0.0039287743229103654,balanced_accuracy,10,647,held-out fold,58
binary,r0f0,M8,permutation,freq_rolloff85_std,0.003243601059134993,0.002512594538148008,balanced_accuracy,10,647,held-out fold,59
binary,r0f0,M8,permutation,time_median,0.003214916151809355,0.002787428259090175,balanced_accuracy,10,647,held-out fold,60
binary,r0f0,M8,permutation,time_range,0.0030303030303030277,0.0037113480951260244,balanced_accuracy,10,647,held-out fold,61
binary,r0f0,M8,permutation,chroma_02_std,0.002845689908796689,0.0018987382682874867,balanced_accuracy,10,647,held-out fold,62
binary,r0f0,M8,permutation,dwt_cD3_mean_abs,0.002457340394233609,0.002364783207969362,balanced_accuracy,10,647,held-out fold,63
binary,r0f0,M8,permutation,mfcc_07_std,0.0024477787584583745,0.0021673529761253255,balanced_accuracy,10,647,held-out fold,64
binary,r0f0,M8,permutation,mfcc_08_mean,0.002350691379817582,0.0030675162999153275,balanced_accuracy,10,647,held-out fold,65
binary,r0f0,M8,permutation,freq_flux_std,0.002272727272727271,0.001855674047563012,balanced_accuracy,10,647,held-out fold,66
binary,r0f0,M8,permutation,mfcc_05_mean,0.002156516622536064,0.0057826070620930325,balanced_accuracy,10,647,held-out fold,67
binary,r0f0,M8,permutation,freq_centroid_mean,0.0021469549867608184,0.004001530292284121,balanced_accuracy,10,647,held-out fold,68
binary,r0f0,M8,permutation,dwt_cA5_mean_abs,0.002088114151220943,0.00193334471147203,balanced_accuracy,10,647,held-out fold,69
binary,r0f0,M8,permutation,mfcc_10_mean,0.0020785525154457087,0.002957218870074796,balanced_accuracy,10,647,held-out fold,70
binary,r0f0,M8,permutation,dwt_cD5_energy,0.001997646366578387,0.004918787012295552,balanced_accuracy,10,647,held-out fold,71
binary,r0f0,M8,permutation,time_duration,0.001991026772580162,0.0035828661558430595,balanced_accuracy,10,647,held-out fold,72
binary,r0f0,M8,permutation,mfcc_09_mean,0.001971903501029737,0.001924327685562564,balanced_accuracy,10,647,held-out fold,73
binary,r0f0,M8,permutation,freq_bandwidth_std,0.001971903501029715,0.0047716587417340655,balanced_accuracy,10,647,held-out fold,74
binary,r0f0,M8,permutation,freq_dominant,0.0018939393939393923,0.001893939393939392,balanced_accuracy,10,647,held-out fold,75
binary,r0f0,M8,permutation,mfcc_05_delta_mean,0.0018939393939393923,0.0034922516883685146,balanced_accuracy,10,647,held-out fold,75
binary,r0f0,M8,permutation,chroma_10_mean,0.0018939393939393923,0.003492251688368515,balanced_accuracy,10,647,held-out fold,75
binary,r0f0,M8,permutation,chroma_07_std,0.0016122388937922839,0.0019924020852151985,balanced_accuracy,10,647,held-out fold,78
binary,r0f0,M8,permutation,mfcc_10_delta_mean,0.0015835539864666238,0.0025124546932848925,balanced_accuracy,10,647,held-out fold,79
binary,r0f0,M8,permutation,chroma_05_mean,0.0015739923506914,0.0026434904329587397,balanced_accuracy,10,647,held-out fold,80
binary,r0f0,M8,permutation,time_max,0.0015151515151515138,0.0018556740475630124,balanced_accuracy,10,647,held-out fold,81
binary,r0f0,M8,permutation,mfcc_11_std,0.0015151515151515138,0.0018556740475630124,balanced_accuracy,10,647,held-out fold,81
binary,r0f0,M8,permutation,time_skewness,0.0013018534863195263,0.002031050531977264,balanced_accuracy,10,647,held-out fold,83
binary,r0f0,M8,permutation,mfcc_02_delta_mean,0.0012334510150043942,0.00681813028465011,balanced_accuracy,10,647,held-out fold,84
binary,r0f0,M8,permutation,chroma_08_mean,0.0011363636363636576,0.0026045093656932882,balanced_accuracy,10,647,held-out fold,85
binary,r0f0,M8,permutation,freq_rolloff85_mean,0.0011363636363636354,0.0017358241268772105,balanced_accuracy,10,647,held-out fold,86
binary,r0f0,M8,permutation,mfcc_08_delta_mean,0.0011363636363636354,0.0017358241268772105,balanced_accuracy,10,647,held-out fold,86
binary,r0f0,M8,permutation,mfcc_06_delta_mean,0.001107678729037953,0.005971520652645659,balanced_accuracy,10,647,held-out fold,88
binary,r0f0,M8,permutation,freq_band_power_150_250,0.0009517505148573191,0.0014670703056186524,balanced_accuracy,10,647,held-out fold,89
binary,r0f0,M8,permutation,mfcc_11_mean,0.0008451015004413143,0.004749909649949305,balanced_accuracy,10,647,held-out fold,90
binary,r0f0,M8,permutation,time_hjorth_complexity,0.0007575757575757569,0.002834588929374196,balanced_accuracy,10,647,held-out fold,91
