run,task,model_id,fold_label,n_bins,n_records,brier,ece,mean_confidence,argmax_accuracy,confidence_gap
EXP-A2,binary,M1,r0f1,15,651,0.2044815508126328,0.04920944972642063,0.8978233374596114,0.8525345622119815,0.045288775247629864
EXP-A2,binary,M1,r0f1,20,651,0.2044815508126328,0.052155471209258245,0.8978233374596114,0.8525345622119815,0.045288775247629864
EXP-A2,binary,M1,r0f2,5,644,0.16634262409320183,0.01527335951617343,0.8873732207637016,0.8850931677018633,0.0022800530618383164
EXP-A2,binary,M1,r0f2,10,644,0.16634262409320183,0.016086507315676794,0.8873732207637016,0.8850931677018633,0.0022800530618383164
EXP-A2,binary,M1,r0f2,15,644,0.16634262409320183,0.02491896444655992,0.8873732207637016,0.8850931677018633,0.0022800530618383164
EXP-A2,binary,M1,r0f2,20,644,0.16634262409320183,0.02486198449047646,0.8873732207637016,0.8850931677018633,0.0022800530618383164
EXP-A2,binary,M1,r0f3,5,655,0.22386082435039198,0.02984906742554763,0.8726948588801225,0.8473282442748091,0.02536661460531342
EXP-A2,binary,M1,r0f3,10,655,0.22386082435039198,0.0337337022257758,0.8726948588801225,0.8473282442748091,0.02536661460531342
EXP-A2,binary,M1,r0f3,15,655,0.22386082435039198,0.03727377362067054,0.8726948588801225,0.8473282442748091,0.02536661460531342
EXP-A2,binary,M1,r0f3,20,655,0.22386082435039198,0.035064873508357394,0.8726948588801225,0.8473282442748091,0.02536661460531342
EXP-A2,binary,M1,r0f4,5,643,0.24672234187644182,0.06425985943570493,0.8791898749878047,0.8149300155520995,0.06425985943570511
EXP-A2,binary,M1,r0f4,10,643,0.24672234187644182,0.06425985943570499,0.8791898749878047,0.8149300155520995,0.06425985943570511
EXP-A2,binary,M1,r0f4,15,643,0.24672234187644182,0.06520117694958298,0.8791898749878047,0.8149300155520995,0.06425985943570511
EXP-A2,binary,M1,r0f4,20,643,0.24672234187644182,0.06753632782554354,0.8791898749878047,0.8149300155520995,0.06425985943570511
EXP-A2,binary,M1,r1f0,5,647,0.296811126223589,0.09186088188907054,0.8631128138828883,0.7712519319938176,0.09186088188907071
EXP-A2,binary,M1,r1f0,10,647,0.296811126223589,0.09186088188907056,0.8631128138828883,0.7712519319938176,0.09186088188907071
EXP-A2,binary,M1,r1f0,15,647,0.296811126223589,0.09618037477819769,0.8631128138828883,0.7712519319938176,0.09186088188907071
EXP-A2,binary,M1,r1f0,20,647,0.296811126223589,0.10002093825160809,0.8631128138828883,0.7712519319938176,0.09186088188907071
EXP-A2,binary,M1,r1f1,5,655,0.22044267781343915,0.04430231959544697,0.8824702585267448,0.8381679389312977,0.04430231959544706
EXP-A2,binary,M1,r1f1,10,655,0.22044267781343915,0.044302319595447004,0.8824702585267448,0.8381679389312977,0.04430231959544706
EXP-A2,binary,M1,r1f1,15,655,0.22044267781343915,0.04430231959544699,0.8824702585267448,0.8381679389312977,0.04430231959544706
EXP-A2,binary,M1,r1f1,20,655,0.22044267781343915,0.044814363630347624,0.8824702585267448,0.8381679389312977,0.04430231959544706
EXP-A2,binary,M1,r1f2,5,644,0.18131951366943289,0.00494013408911458,0.8737668945563294,0.8711180124223602,0.002648882133969188
EXP-A2,binary,M1,r1f2,10,644,0.18131951366943289,0.016427767096150854,0.8737668945563294,0.8711180124223602,0.002648882133969188
EXP-A2,binary,M1,r1f2,15,644,0.18131951366943289,0.025700334118528012,0.8737668945563294,0.8711180124223602,0.002648882133969188
EXP-A2,binary,M1,r1f2,20,644,0.18131951366943289,0.03178247204385544,0.8737668945563294,0.8711180124223602,0.002648882133969188
EXP-A2,binary,M1,r1f3,5,651,0.22157231111877487,0.06361793496872667,0.9023276123880815,0.8387096774193549,0.06361793496872659
EXP-A2,binary,M1,r1f3,10,651,0.22157231111877487,0.0636179349687267,0.9023276123880815,0.8387096774193549,0.06361793496872659
EXP-A2,binary,M1,r1f3,15,651,0.22157231111877487,0.06361793496872671,0.9023276123880815,0.8387096774193549,0.06361793496872659
EXP-A2,binary,M1,r1f3,20,651,0.22157231111877487,0.06361793496872672,0.9023276123880815,0.8387096774193549,0.06361793496872659
EXP-A2,binary,M1,r1f4,5,643,0.19857788401303628,0.05329731003722052,0.9008867346095378,0.8475894245723172,0.0532973100372206
EXP-A2,binary,M1,r1f4,10,643,0.19857788401303628,0.0532973100372206,0.9008867346095378,0.8475894245723172,0.0532973100372206
EXP-A2,binary,M1,r1f4,15,643,0.19857788401303628,0.05329731003722048,0.9008867346095378,0.8475894245723172,0.0532973100372206
EXP-A2,binary,M1,r1f4,20,643,0.19857788401303628,0.05347106330066124,0.9008867346095378,0.8475894245723172,0.0532973100372206
EXP-A2,binary,M1,r2f0,5,644,0.27385804222165355,0.05777288571853726,0.8543567366502143,0.796583850931677,0.057772885718537226
EXP-A2,binary,M1,r2f0,10,644,0.27385804222165355,0.05777288571853712,0.8543567366502143,0.796583850931677,0.057772885718537226
EXP-A2,binary,M1,r2f0,15,644,0.27385804222165355,0.05825645393652058,0.8543567366502143,0.796583850931677,0.057772885718537226
EXP-A2,binary,M1,r2f0,20,644,0.27385804222165355,0.06079402970580628,0.8543567366502143,0.796583850931677,0.057772885718537226
EXP-A2,binary,M1,r2f1,5,651,0.3492595525993643,0.025672254132182423,0.7239437212902446,0.7496159754224271,-0.025672254132182437
EXP-A2,binary,M1,r2f1,10,651,0.3492595525993643,0.02686297848394664,0.7239437212902446,0.7496159754224271,-0.025672254132182437
EXP-A2,binary,M1,r2f1,15,651,0.3492595525993643,0.030684059648931297,0.7239437212902446,0.7496159754224271,-0.025672254132182437
EXP-A2,binary,M1,r2f1,20,651,0.3492595525993643,0.038345050756980775,0.7239437212902446,0.7496159754224271,-0.025672254132182437
EXP-A2,binary,M1,r2f2,5,655,0.1963578588635942,0.03955190956001657,0.8945137416210855,0.8549618320610687,0.03955190956001686
EXP-A2,binary,M1,r2f2,10,655,0.1963578588635942,0.03955190956001667,0.8945137416210855,0.8549618320610687,0.03955190956001686
EXP-A2,binary,M1,r2f2,15,655,0.1963578588635942,0.04434037527717356,0.8945137416210855,0.8549618320610687,0.03955190956001686
EXP-A2,binary,M1,r2f2,20,655,0.1963578588635942,0.040871334013857556,0.8945137416210855,0.8549618320610687,0.03955190956001686
EXP-A2,binary,M1,r2f3,5,643,0.2049711426535372,0.03646882395340724,0.8950140602423247,0.8631415241057543,0.03187253613657037
EXP-A2,binary,M1,r2f3,10,643,0.2049711426535372,0.036468823953407295,0.8950140602423247,0.8631415241057543,0.03187253613657037
EXP-A2,binary,M1,r2f3,15,643,0.2049711426535372,0.03864984778884682,0.8950140602423247,0.8631415241057543,0.03187253613657037
EXP-A2,binary,M1,r2f3,20,643,0.2049711426535372,0.03779990233022613,0.8950140602423247,0.8631415241057543,0.03187253613657037
EXP-A2,binary,M1,r2f4,5,647,0.21513022858418737,0.0716929494954231,0.9341349896808946,0.8624420401854714,0.07169294949542315
EXP-A2,binary,M1,r2f4,10,647,0.21513022858418737,0.07169294949542304,0.9341349896808946,0.8624420401854714,0.07169294949542315
EXP-A2,binary,M1,r2f4,15,647,0.21513022858418737,0.07624930056742284,0.9341349896808946,0.8624420401854714,0.07169294949542315
EXP-A2,binary,M1,r2f4,20,647,0.21513022858418737,0.08023146335688763,0.9341349896808946,0.8624420401854714,0.07169294949542315
EXP-A2,binary,M1,r3f0,5,644,0.2865192840135177,0.08509343444960135,0.8785716953191666,0.7934782608695652,0.08509343444960138
EXP-A2,binary,M1,r3f0,10,644,0.2865192840135177,0.08509343444960138,0.8785716953191666,0.7934782608695652,0.08509343444960138
EXP-A2,binary,M1,r3f0,15,644,0.2865192840135177,0.08584216731727495,0.8785716953191666,0.7934782608695652,0.08509343444960138
EXP-A2,binary,M1,r3f0,20,644,0.2865192840135177,0.09050611759061625,0.8785716953191666,0.7934782608695652,0.08509343444960138
EXP-A2,binary,M1,r3f1,5,647,0.19193180491986128,0.04646044024707324,0.9104480754866403,0.8639876352395672,0.046460440247073076
EXP-A2,binary,M1,r3f1,10,647,0.19193180491986128,0.04646044024707305,0.9104480754866403,0.8639876352395672,0.046460440247073076
EXP-A2,binary,M1,r3f1,15,647,0.19193180491986128,0.049005503122703395,0.9104480754866403,0.8639876352395672,0.046460440247073076
EXP-A2,binary,M1,r3f1,20,647,0.19193180491986128,0.05184178878080864,0.9104480754866403,0.8639876352395672,0.046460440247073076
EXP-A2,binary,M1,r3f2,5,655,0.22602373750812005,0.030221597261218622,0.848758280510435,0.8351145038167939,0.013643776693641141
EXP-A2,binary,M1,r3f2,10,655,0.22602373750812005,0.030221597261218567,0.848758280510435,0.8351145038167939,0.013643776693641141
EXP-A2,binary,M1,r3f2,15,655,0.22602373750812005,0.032135451649337836,0.848758280510435,0.8351145038167939,0.013643776693641141
EXP-A2,binary,M1,r3f2,20,655,0.22602373750812005,0.048377045494924914,0.848758280510435,0.8351145038167939,0.013643776693641141
EXP-A2,binary,M1,r3f3,5,651,0.213397604391138,0.04082479904840298,0.8856788697089252,0.8448540706605223,0.04082479904840286
EXP-A2,binary,M1,r3f3,10,651,0.213397604391138,0.041518531686379256,0.8856788697089252,0.8448540706605223,0.04082479904840286
EXP-A2,binary,M1,r3f3,15,651,0.213397604391138,0.04632519287625869,0.8856788697089252,0.8448540706605223,0.04082479904840286
EXP-A2,binary,M1,r3f3,20,651,0.213397604391138,0.05191907183144724,0.8856788697089252,0.8448540706605223,0.04082479904840286
EXP-A2,binary,M1,r3f4,5,643,0.1928826533135559,0.03500544804848411,0.8955207924308622,0.8693623639191291,0.02615842851173311
EXP-A2,binary,M1,r3f4,10,643,0.1928826533135559,0.041255667649006914,0.8955207924308622,0.8693623639191291,0.02615842851173311
EXP-A2,binary,M1,r3f4,15,643,0.1928826533135559,0.0482511567245796,0.8955207924308622,0.8693623639191291,0.02615842851173311
EXP-A2,binary,M1,r3f4,20,643,0.1928826533135559,0.043510685430781446,0.8955207924308622,0.8693623639191291,0.02615842851173311
EXP-A2,binary,M1,r4f0,5,655,0.2876166282330605,0.06984283434475856,0.865032725890107,0.7984732824427481,0.06655944344735898
EXP-A2,binary,M1,r4f0,10,655,0.2876166282330605,0.06984283434475858,0.865032725890107,0.7984732824427481,0.06655944344735898
EXP-A2,binary,M1,r4f0,15,655,0.2876166282330605,0.07084966531885889,0.865032725890107,0.7984732824427481,0.06655944344735898
EXP-A2,binary,M1,r4f0,20,655,0.2876166282330605,0.07258569407168167,0.865032725890107,0.7984732824427481,0.06655944344735898
EXP-A2,binary,M1,r4f1,5,644,0.19385784655681224,0.03727841278099914,0.8950087271613583,0.8586956521739131,0.03631307498744518
EXP-A2,binary,M1,r4f1,10,644,0.19385784655681224,0.03727841278099905,0.8950087271613583,0.8586956521739131,0.03631307498744518
EXP-A2,binary,M1,r4f1,15,644,0.19385784655681224,0.037278412780999026,0.8950087271613583,0.8586956521739131,0.03631307498744518
EXP-A2,binary,M1,r4f1,20,644,0.19385784655681224,0.04510250305694636,0.8950087271613583,0.8586956521739131,0.03631307498744518
EXP-A2,binary,M1,r4f2,5,647,0.20092857047531854,0.041572132584239675,0.887012627174657,0.8454404945904173,0.04157213258423975
EXP-A2,binary,M1,r4f2,10,647,0.20092857047531854,0.04157213258423966,0.887012627174657,0.8454404945904173,0.04157213258423975
EXP-A2,binary,M1,r4f2,15,647,0.20092857047531854,0.04197149697902698,0.887012627174657,0.8454404945904173,0.04157213258423975
EXP-A2,binary,M1,r4f2,20,647,0.20092857047531854,0.048136812261226423,0.887012627174657,0.8454404945904173,0.04157213258423975
EXP-A2,binary,M1,r4f3,5,651,0.20198631353542668,0.02898542822750483,0.8918773156292169,0.8632872503840245,0.028590065245192364
EXP-A2,binary,M1,r4f3,10,651,0.20198631353542668,0.028985428227504845,0.8918773156292169,0.8632872503840245,0.028590065245192364
EXP-A2,binary,M1,r4f3,15,651,0.20198631353542668,0.0320831516974708,0.8918773156292169,0.8632872503840245,0.028590065245192364
EXP-A2,binary,M1,r4f3,20,651,0.20198631353542668,0.044921229718748165,0.8918773156292169,0.8632872503840245,0.028590065245192364
EXP-A2,binary,M1,r4f4,5,643,0.23317319226745548,0.07200347984159544,0.9191567048336132,0.8491446345256609,0.07001207030795231
EXP-A2,binary,M1,r4f4,10,643,0.23317319226745548,0.07200347984159552,0.9191567048336132,0.8491446345256609,0.07001207030795231
EXP-A2,binary,M1,r4f4,15,643,0.23317319226745548,0.07395889834073102,0.9191567048336132,0.8491446345256609,0.07001207030795231
EXP-A2,binary,M1,r4f4,20,643,0.23317319226745548,0.07485265752434048,0.9191567048336132,0.8491446345256609,0.07001207030795231
EXP-A2,binary,M3,r0f0,5,647,0.2285726722663777,0.03634496253562134,0.8299412362908617,0.8377125193199382,-0.007771283029076481
EXP-A2,binary,M3,r0f0,10,647,0.2285726722663777,0.036353493112865766,0.8299412362908617,0.8377125193199382,-0.007771283029076481
EXP-A2,binary,M3,r0f0,15,647,0.2285726722663777,0.05142973276563756,0.8299412362908617,0.8377125193199382,-0.007771283029076481
EXP-A2,binary,M3,r0f0,20,647,0.2285726722663777,0.05170189872744839,0.8299412362908617,0.8377125193199382,-0.007771283029076481
EXP-A2,binary,M3,r0f1,5,651,0.16428471656066546,0.06417770494320596,0.829829021080572,0.890937019969278,-0.061107998888705994
EXP-A2,binary,M3,r0f1,10,651,0.16428471656066546,0.0641777049432061,0.829829021080572,0.890937019969278,-0.061107998888705994
EXP-A2,binary,M3,r0f1,15,651,0.16428471656066546,0.0641777049432061,0.829829021080572,0.890937019969278,-0.061107998888705994
EXP-A2,binary,M3,r0f1,20,651,0.16428471656066546,0.0657107956517049,0.829829021080572,0.890937019969278,-0.061107998888705994
EXP-A2,binary,M3,r0f2,5,644,0.18469149296338586,0.027224014392272927,0.8463764214551747,0.8711180124223602,-0.024741590967185534
EXP-A2,binary,M3,r0f2,10,644,0.18469149296338586,0.02722401439227298,0.8463764214551747,0.8711180124223602,-0.024741590967185534
EXP-A2,binary,M3,r0f2,15,644,0.18469149296338586,0.02794390317998681,0.8463764214551747,0.8711180124223602,-0.024741590967185534
EXP-A2,binary,M3,r0f2,20,644,0.18469149296338586,0.03343080722600161,0.8463764214551747,0.8711180124223602,-0.024741590967185534
EXP-A2,binary,M3,r0f3,5,655,0.18312563320150976,0.09923392605275737,0.8000027151686169,0.899236641221374,-0.09923392605275716
EXP-A2,binary,M3,r0f3,10,655,0.18312563320150976,0.09923392605275722,0.8000027151686169,0.899236641221374,-0.09923392605275716
EXP-A2,binary,M3,r0f3,15,655,0.18312563320150976,0.09923392605275722,0.8000027151686169,0.899236641221374,-0.09923392605275716
EXP-A2,binary,M3,r0f3,20,655,0.18312563320150976,0.0992339260527573,0.8000027151686169,0.899236641221374,-0.09923392605275716
EXP-A2,binary,M3,r0f4,5,643,0.17627674477227526,0.05942653383805377,0.8301535594745434,0.8895800933125972,-0.05942653383805385
EXP-A2,binary,M3,r0f4,10,643,0.17627674477227526,0.059426533838053755,0.8301535594745434,0.8895800933125972,-0.05942653383805385
EXP-A2,binary,M3,r0f4,15,643,0.17627674477227526,0.05942653383805381,0.8301535594745434,0.8895800933125972,-0.05942653383805385
EXP-A2,binary,M3,r0f4,20,643,0.17627674477227526,0.0615342235308934,0.8301535594745434,0.8895800933125972,-0.05942653383805385
EXP-A2,binary,M3,r1f0,5,647,0.23438929003809691,0.03639760013315102,0.8020291790803188,0.8253477588871716,-0.023318579806852813
EXP-A2,binary,M3,r1f0,10,647,0.23438929003809691,0.036397600133151055,0.8020291790803188,0.8253477588871716,-0.023318579806852813
EXP-A2,binary,M3,r1f0,15,647,0.23438929003809691,0.04819763059800239,0.8020291790803188,0.8253477588871716,-0.023318579806852813
EXP-A2,binary,M3,r1f0,20,647,0.23438929003809691,0.047248615138959976,0.8020291790803188,0.8253477588871716,-0.023318579806852813
EXP-A2,binary,M3,r1f1,5,655,0.18794159881534828,0.03354356794297866,0.835201750408698,0.8610687022900764,-0.02586695188137833
EXP-A2,binary,M3,r1f1,10,655,0.18794159881534828,0.03718709677175254,0.835201750408698,0.8610687022900764,-0.02586695188137833
EXP-A2,binary,M3,r1f1,15,655,0.18794159881534828,0.05313529557614638,0.835201750408698,0.8610687022900764,-0.02586695188137833
EXP-A2,binary,M3,r1f1,20,655,0.18794159881534828,0.05019610273558445,0.835201750408698,0.8610687022900764,-0.02586695188137833
EXP-A2,binary,M3,r1f2,5,644,0.1510634820787061,0.05841955239658599,0.8453071556779482,0.9037267080745341,-0.058419552396585916
EXP-A2,binary,M3,r1f2,10,644,0.1510634820787061,0.05841955239658599,0.8453071556779482,0.9037267080745341,-0.058419552396585916
EXP-A2,binary,M3,r1f2,15,644,0.1510634820787061,0.059253023431204234,0.8453071556779482,0.9037267080745341,-0.058419552396585916
EXP-A2,binary,M3,r1f2,20,644,0.1510634820787061,0.06286922516746794,0.8453071556779482,0.9037267080745341,-0.058419552396585916
EXP-A2,binary,M3,r1f3,5,651,0.18716843726962795,0.01705186376338079,0.8539607451760711,0.8663594470046083,-0.012398701828537195
EXP-A2,binary,M3,r1f3,10,651,0.18716843726962795,0.017051863763380734,0.8539607451760711,0.8663594470046083,-0.012398701828537195
EXP-A2,binary,M3,r1f3,15,651,0.18716843726962795,0.028780593311753346,0.8539607451760711,0.8663594470046083,-0.012398701828537195
EXP-A2,binary,M3,r1f3,20,651,0.18716843726962795,0.04271182841242407,0.8539607451760711,0.8663594470046083,-0.012398701828537195
EXP-A2,binary,M3,r1f4,5,643,0.16377878708503515,0.08426821279223332,0.8224191900071446,0.9066874027993779,-0.08426821279223329
EXP-A2,binary,M3,r1f4,10,643,0.16377878708503515,0.08426821279223334,0.8224191900071446,0.9066874027993779,-0.08426821279223329
EXP-A2,binary,M3,r1f4,15,643,0.16377878708503515,0.08426821279223333,0.8224191900071446,0.9066874027993779,-0.08426821279223329
EXP-A2,binary,M3,r1f4,20,643,0.16377878708503515,0.08426821279223334,0.8224191900071446,0.9066874027993779,-0.08426821279223329
EXP-A2,binary,M3,r2f0,5,644,0.22199064185269315,0.013668785880110673,0.8294989159832434,0.843167701863354,-0.013668785880110557
EXP-A2,binary,M3,r2f0,10,644,0.22199064185269315,0.01404309316959296,0.8294989159832434,0.843167701863354,-0.013668785880110557
EXP-A2,binary,M3,r2f0,15,644,0.22199064185269315,0.02225128405321594,0.8294989159832434,0.843167701863354,-0.013668785880110557
EXP-A2,binary,M3,r2f0,20,644,0.22199064185269315,0.033760341617990686,0.8294989159832434,0.843167701863354,-0.013668785880110557
EXP-A2,binary,M3,r2f1,5,651,0.17201103699200943,0.050224594744830195,0.8361041302935722,0.8863287250384024,-0.05022459474483021
EXP-A2,binary,M3,r2f1,10,651,0.17201103699200943,0.050224594744830306,0.8361041302935722,0.8863287250384024,-0.05022459474483021
EXP-A2,binary,M3,r2f1,15,651,0.17201103699200943,0.05210064227315421,0.8361041302935722,0.8863287250384024,-0.05022459474483021
EXP-A2,binary,M3,r2f1,20,651,0.17201103699200943,0.05022459474483028,0.8361041302935722,0.8863287250384024,-0.05022459474483021
EXP-A2,binary,M3,r2f2,5,655,0.1655339362976246,0.07150156483658118,0.8277350763847928,0.899236641221374,-0.07150156483658121
EXP-A2,binary,M3,r2f2,10,655,0.1655339362976246,0.07150156483658121,0.8277350763847928,0.899236641221374,-0.07150156483658121
EXP-A2,binary,M3,r2f2,15,655,0.1655339362976246,0.07150156483658113,0.8277350763847928,0.899236641221374,-0.07150156483658121
EXP-A2,binary,M3,r2f2,20,655,0.1655339362976246,0.07150156483658111,0.8277350763847928,0.899236641221374,-0.07150156483658121
EXP-A2,binary,M3,r2f3,5,643,0.1675319047568588,0.07114181336303418,0.8246591197629377,0.895800933125972,-0.07114181336303427
EXP-A2,binary,M3,r2f3,10,643,0.1675319047568588,0.07114181336303425,0.8246591197629377,0.895800933125972,-0.07114181336303427
EXP-A2,binary,M3,r2f3,15,643,0.1675319047568588,0.07815824732309523,0.8246591197629377,0.895800933125972,-0.07114181336303427
